src,tar,src_type,tar_type,is_net,arc_delay
_19238_/A,_19238_/Y,pin,pin,0,1.287861570858917e-11
_19238_/B,_19238_/Y,pin,pin,0,1.447267392734597e-11
_19239_/A1,_19239_/Y,pin,pin,0,1.8797116640989486e-11
_19239_/A2,_19239_/Y,pin,pin,0,1.8472822230219954e-11
_19239_/B,_19239_/Y,pin,pin,0,1.8286483438600953e-11
_19240_/A,_19240_/Y,pin,pin,0,2.4012925328720236e-11
_19241_/A,_19241_/Y,pin,pin,0,1.848610847732246e-11
_19242_/A,_19242_/Y,pin,pin,0,1.8859363723477962e-11
_19243_/A,_19243_/Y,pin,pin,0,2.3148450170595858e-11
_19244_/A,_19244_/Y,pin,pin,0,1.4870719239334917e-11
_19244_/B,_19244_/Y,pin,pin,0,1.289373729312926e-11
_19245_/A1,_19245_/Y,pin,pin,0,2.4933255113324115e-11
_19245_/A2,_19245_/Y,pin,pin,0,2.65097024193528e-11
_19245_/B,_19245_/Y,pin,pin,0,2.5958360461153518e-11
_19245_/C,_19245_/Y,pin,pin,0,2.956255726327406e-11
_19246_/A1,_19246_/Y,pin,pin,0,1.923156425776007e-11
_19246_/A2,_19246_/Y,pin,pin,0,1.4297830280840529e-11
_19246_/B,_19246_/Y,pin,pin,0,1.557234029225807e-11
_19247_/A,_19247_/Y,pin,pin,0,2.2678595112957112e-11
_19248_/A,_19248_/Y,pin,pin,0,1.5280268370054806e-11
_19249_/A,_19249_/Y,pin,pin,0,1.4266444796351418e-11
_19249_/B,_19249_/Y,pin,pin,0,1.4366309357416451e-11
_19250_/A,_19250_/Y,pin,pin,0,1.9516511670647496e-11
_19251_/A1,_19251_/Y,pin,pin,0,2.3403227272789096e-11
_19251_/A2,_19251_/Y,pin,pin,0,2.4437512777253367e-11
_19251_/B,_19251_/Y,pin,pin,0,2.6318716303541656e-11
_19251_/C,_19251_/Y,pin,pin,0,3.1685851858975767e-11
_19252_/A,_19252_/Y,pin,pin,0,1.8811389945749823e-11
_19253_/A,_19253_/Y,pin,pin,0,1.4316364066457865e-11
_19253_/B,_19253_/Y,pin,pin,0,1.4104317540286626e-11
_19254_/A1,_19254_/Y,pin,pin,0,2.3506073823509332e-11
_19254_/A2,_19254_/Y,pin,pin,0,2.6430203511895733e-11
_19254_/B,_19254_/Y,pin,pin,0,2.634837487081043e-11
_19254_/C,_19254_/Y,pin,pin,0,3.0390214650344305e-11
_19255_/A,_19255_/Y,pin,pin,0,2.7280818229447057e-11
_19255_/B,_19255_/Y,pin,pin,0,2.608078857047058e-11
_19255_/C,_19255_/Y,pin,pin,0,2.6501956879032562e-11
_19256_/A1,_19256_/Y,pin,pin,0,2.4528360245690273e-11
_19256_/A2,_19256_/Y,pin,pin,0,2.1314625411883448e-11
_19256_/B,_19256_/Y,pin,pin,0,2.666271023410438e-11
_19256_/C,_19256_/Y,pin,pin,0,3.0831493608163285e-11
_19257_/A,_19257_/Y,pin,pin,0,5.494714058751349e-11
_19257_/B,_19257_/Y,pin,pin,0,4.540190098878405e-11
_19257_/C,_19257_/Y,pin,pin,0,4.602749778537252e-11
_19258_/A,_19258_/Y,pin,pin,0,2.056379198867031e-11
_19259_/A,_19259_/Y,pin,pin,0,2.1117500109690823e-11
_19260_/A,_19260_/Y,pin,pin,0,2.054757926306383e-11
_19260_/B,_19260_/Y,pin,pin,0,1.9985343241435416e-11
_19261_/A,_19261_/Y,pin,pin,0,1.3689960623453068e-11
_19262_/A,_19262_/Y,pin,pin,0,3.744236864999806e-11
_19262_/B,_19262_/Y,pin,pin,0,2.1199811003902447e-11
_19263_/A,_19263_/Y,pin,pin,0,1.360662971183757e-11
_19264_/A,_19264_/Y,pin,pin,0,2.616648217546036e-11
_19264_/B,_19264_/Y,pin,pin,0,1.5175340151163397e-11
_19265_/A1,_19265_/Y,pin,pin,0,3.736706777335286e-11
_19265_/A2,_19265_/Y,pin,pin,0,3.208783586061692e-11
