src,tar,src_type,tar_type,is_net,arc_delay
_10055_/A1,_10055_/Y,pin,pin,0,3.25548650537133e-11
_10055_/A2,_10055_/Y,pin,pin,0,2.0776689396706516e-11
_10055_/B1,_10055_/Y,pin,pin,0,3.3788531000888966e-11
_10055_/B2,_10055_/Y,pin,pin,0,2.0215549720314918e-11
_10055_/C,_10055_/Y,pin,pin,0,2.0215839419135406e-11
_10056_/A1,_10056_/Y,pin,pin,0,3.274323173707572e-11
_10056_/A2,_10056_/Y,pin,pin,0,2.185759732931114e-11
_10056_/B1,_10056_/Y,pin,pin,0,3.627360911639954e-11
_10056_/B2,_10056_/Y,pin,pin,0,2.1584465118018592e-11
_10056_/C,_10056_/Y,pin,pin,0,2.0981083190263483e-11
_10057_/A,_10057_/Y,pin,pin,0,1.900641449781304e-11
_10057_/B,_10057_/Y,pin,pin,0,1.9912640980557228e-11
_10058_/A1,_10058_/Y,pin,pin,0,3.5499072431610657e-11
_10058_/A2,_10058_/Y,pin,pin,0,2.3177307295618732e-11
_10058_/B1,_10058_/Y,pin,pin,0,2.9514550525799876e-11
_10058_/B2,_10058_/Y,pin,pin,0,2.272245065715328e-11
_10058_/C,_10058_/Y,pin,pin,0,2.2547273076378715e-11
_10059_/A1,_10059_/Y,pin,pin,0,2.989541947329144e-11
_10059_/A2,_10059_/Y,pin,pin,0,2.2489862402941263e-11
_10059_/B1,_10059_/Y,pin,pin,0,3.313118529524317e-11
_10059_/B2,_10059_/Y,pin,pin,0,2.2075915748209773e-11
_10059_/C,_10059_/Y,pin,pin,0,2.1526783827718887e-11
_1005_/A1,_1005_/Y,pin,pin,0,2.2069649927014545e-11
_1005_/A2,_1005_/Y,pin,pin,0,1.190021432090349e-11
_1005_/B1,_1005_/Y,pin,pin,0,1.609681138381447e-11
_1005_/B2,_1005_/Y,pin,pin,0,1.3328443383697763e-11
_10060_/A1,_10060_/Y,pin,pin,0,3.311012228279786e-11
_10060_/A2,_10060_/Y,pin,pin,0,2.1115999573884103e-11
_10060_/B1,_10060_/Y,pin,pin,0,3.467014869640295e-11
_10060_/B2,_10060_/Y,pin,pin,0,2.0707350764648247e-11
_10060_/C,_10060_/Y,pin,pin,0,2.080320984920725e-11
_10061_/A,_10061_/Y,pin,pin,0,2.048855529679372e-11
_10061_/B,_10061_/Y,pin,pin,0,2.1973858496671106e-11
_10062_/A1,_10062_/Y,pin,pin,0,3.52181998841683e-11
_10062_/A2,_10062_/Y,pin,pin,0,2.292937020809127e-11
_10062_/B1,_10062_/Y,pin,pin,0,2.918675370833235e-11
_10062_/B2,_10062_/Y,pin,pin,0,2.2638941069019758e-11
_10062_/C,_10062_/Y,pin,pin,0,2.2259277754343998e-11
_10063_/A,_10063_/Y,pin,pin,0,1.8782361083102828e-11
_10063_/B,_10063_/Y,pin,pin,0,1.72736720760458e-11
_10064_/A1,_10064_/Y,pin,pin,0,3.242044480100681e-11
_10064_/A2,_10064_/Y,pin,pin,0,2.081058762815058e-11
_10064_/B1,_10064_/Y,pin,pin,0,3.3767908608206554e-11
_10064_/B2,_10064_/Y,pin,pin,0,2.002616128482515e-11
_10064_/C,_10064_/Y,pin,pin,0,2.0305455233904368e-11
_10065_/A1,_10065_/Y,pin,pin,0,3.1786386023302526e-11
_10065_/A2,_10065_/Y,pin,pin,0,2.130388747356715e-11
_10065_/B1,_10065_/Y,pin,pin,0,3.523592528864583e-11
_10065_/B2,_10065_/Y,pin,pin,0,2.1031038022201187e-11
_10065_/C,_10065_/Y,pin,pin,0,2.0340420320286157e-11
_10066_/A1,_10066_/Y,pin,pin,0,2.7931700355421363e-11
_10066_/A2,_10066_/Y,pin,pin,0,1.572075629396874e-11
_10066_/B1,_10066_/Y,pin,pin,0,2.562414690154835e-11
_10066_/B2,_10066_/Y,pin,pin,0,1.5414298309979202e-11
_10066_/C,_10066_/Y,pin,pin,0,1.46184175875419e-11
_10067_/A1,_10067_/Y,pin,pin,0,2.261858408902917e-11
_10067_/A2,_10067_/Y,pin,pin,0,1.618559106186801e-11
_10067_/B1,_10067_/Y,pin,pin,0,1.760130409478311e-11
_10067_/B2,_10067_/Y,pin,pin,0,1.5571157210847453e-11
_10067_/C,_10067_/Y,pin,pin,0,1.5124682756217922e-11
_10068_/A,_10068_/Y,pin,pin,0,1.9659922995129975e-11
_10068_/B,_10068_/Y,pin,pin,0,1.9071163051553874e-11
_10069_/A1,_10069_/Y,pin,pin,0,2.7105432481855374e-11
_10069_/A2,_10069_/Y,pin,pin,0,1.6511186515244525e-11
_10069_/B1,_10069_/Y,pin,pin,0,2.0964280658675172e-11
_10069_/B2,_10069_/Y,pin,pin,0,1.5917716797431147e-11
_10069_/C,_10069_/Y,pin,pin,0,1.5158348534716204e-11
_1006_/A1,_1006_/Y,pin,pin,0,2.161701546932182e-11
_1006_/A2,_1006_/Y,pin,pin,0,1.2190830810110409e-11
_1006_/B1,_1006_/Y,pin,pin,0,1.5752218973652532e-11
_1006_/B2,_1006_/Y,pin,pin,0,1.3640566974559842e-11
