src,tar,src_type,tar_type,is_net,arc_delay
_1636_/A1,_1636_/ZN,pin,pin,0,2.3752517314123978e-11
_1636_/A2,_1636_/ZN,pin,pin,0,2.6560493388005924e-11
_1637_/A1,_1637_/ZN,pin,pin,0,7.083483105629895e-11
_1637_/A2,_1637_/ZN,pin,pin,0,8.557207026305136e-11
_1637_/A3,_1637_/ZN,pin,pin,0,9.820991936360102e-11
_1637_/A4,_1637_/ZN,pin,pin,0,9.904525810622289e-11
_1638_/A1,_1638_/ZN,pin,pin,0,3.2426936136253914e-11
_1638_/A2,_1638_/ZN,pin,pin,0,3.5588254565510624e-11
_1638_/A3,_1638_/ZN,pin,pin,0,3.755794980575544e-11
_1638_/A4,_1638_/ZN,pin,pin,0,3.971344780806518e-11
_1639_/A1,_1639_/ZN,pin,pin,0,7.068687996047984e-11
_1639_/A2,_1639_/ZN,pin,pin,0,8.772539639156918e-11
_1639_/A3,_1639_/ZN,pin,pin,0,9.474981910173597e-11
_1639_/A4,_1639_/ZN,pin,pin,0,1.0187256593852112e-10
_1641_/A,_1641_/ZN,pin,pin,0,2.3990068612200766e-11
_1643_/A1,_1643_/ZN,pin,pin,0,2.931412404483247e-11
_1643_/A2,_1643_/ZN,pin,pin,0,6.292947413166772e-11
_1645_/A1,_1645_/ZN,pin,pin,0,5.85873363712075e-11
_1645_/A2,_1645_/ZN,pin,pin,0,3.1123541244237884e-11
_1646_/A1,_1646_/ZN,pin,pin,0,5.628639568322491e-11
_1646_/A2,_1646_/ZN,pin,pin,0,3.1914339226890576e-11
_1647_/A1,_1647_/ZN,pin,pin,0,6.953117248631457e-11
_1647_/A2,_1647_/ZN,pin,pin,0,3.0652268917519265e-11
_1648_/A1,_1648_/ZN,pin,pin,0,7.015419495326469e-11
_1648_/A2,_1648_/ZN,pin,pin,0,3.096856798778802e-11
_1649_/A1,_1649_/ZN,pin,pin,0,5.656396531716901e-11
_1649_/A2,_1649_/ZN,pin,pin,0,3.152233682413019e-11
_1650_/A1,_1650_/ZN,pin,pin,0,7.006552976696057e-11
_1650_/A2,_1650_/ZN,pin,pin,0,3.002342818803072e-11
_1651_/A1,_1651_/ZN,pin,pin,0,7.051118716683291e-11
_1651_/A2,_1651_/ZN,pin,pin,0,3.058737985117688e-11
_1652_/A1,_1652_/ZN,pin,pin,0,5.6936386161332564e-11
_1652_/A2,_1652_/ZN,pin,pin,0,3.111900320762473e-11
_1653_/A1,_1653_/ZN,pin,pin,0,7.048016337218854e-11
_1653_/A2,_1653_/ZN,pin,pin,0,3.139089682635543e-11
_1654_/A1,_1654_/ZN,pin,pin,0,7.051948608394198e-11
_1654_/A2,_1654_/ZN,pin,pin,0,3.274573667777503e-11
_1656_/A1,_1656_/ZN,pin,pin,0,5.7456782387443894e-11
_1656_/A2,_1656_/ZN,pin,pin,0,2.995379638770501e-11
_1657_/A1,_1657_/ZN,pin,pin,0,6.975759553329297e-11
_1657_/A2,_1657_/ZN,pin,pin,0,3.1094810754028757e-11
_1658_/A1,_1658_/ZN,pin,pin,0,6.938757901586712e-11
_1658_/A2,_1658_/ZN,pin,pin,0,3.031913956008658e-11
_1659_/A1,_1659_/ZN,pin,pin,0,5.895592347648915e-11
_1659_/A2,_1659_/ZN,pin,pin,0,3.016950925194273e-11
_1660_/A1,_1660_/ZN,pin,pin,0,7.037103538776179e-11
_1660_/A2,_1660_/ZN,pin,pin,0,3.02013414277269e-11
_1661_/A1,_1661_/ZN,pin,pin,0,6.911134164955257e-11
_1661_/A2,_1661_/ZN,pin,pin,0,3.0484850754852744e-11
_1662_/A1,_1662_/ZN,pin,pin,0,6.053198220445921e-11
_1662_/A2,_1662_/ZN,pin,pin,0,3.02518669836882e-11
_1663_/A1,_1663_/ZN,pin,pin,0,7.047457062370199e-11
_1663_/A2,_1663_/ZN,pin,pin,0,3.065435058569044e-11
_1664_/A1,_1664_/ZN,pin,pin,0,6.87025852874612e-11
_1664_/A2,_1664_/ZN,pin,pin,0,3.030705200690598e-11
_1665_/A1,_1665_/ZN,pin,pin,0,7.0293611209582e-11
_1665_/A2,_1665_/ZN,pin,pin,0,3.0508064824408265e-11
_1667_/A1,_1667_/ZN,pin,pin,0,7.049422851013176e-11
_1667_/A2,_1667_/ZN,pin,pin,0,3.258020242480342e-11
_1668_/A1,_1668_/ZN,pin,pin,0,6.855725015464387e-11
_1668_/A2,_1668_/ZN,pin,pin,0,2.99497752986877e-11
_1669_/A1,_1669_/ZN,pin,pin,0,7.051537131985697e-11
_1669_/A2,_1669_/ZN,pin,pin,0,3.099760725877587e-11
_1670_/A1,_1670_/ZN,pin,pin,0,6.917055817012852e-11
_1670_/A2,_1670_/ZN,pin,pin,0,3.040798515763221e-11
_1671_/A1,_1671_/ZN,pin,pin,0,6.920659878506541e-11
_1671_/A2,_1671_/ZN,pin,pin,0,3.1067284161911957e-11
_1672_/A1,_1672_/ZN,pin,pin,0,7.000484220087699e-11
_1672_/A2,_1672_/ZN,pin,pin,0,2.995398720728737e-11
_1673_/A1,_1673_/ZN,pin,pin,0,6.8768456207291e-11
_1673_/A2,_1673_/ZN,pin,pin,0,3.063401962655199e-11
_1674_/A1,_1674_/ZN,pin,pin,0,6.921214296129463e-11
_1674_/A2,_1674_/ZN,pin,pin,0,3.093297493150793e-11
_1675_/A1,_1675_/ZN,pin,pin,0,5.4480780997678835e-11
_1675_/A2,_1675_/ZN,pin,pin,0,3.1533137212491624e-11
_1676_/A1,_1676_/ZN,pin,pin,0,5.229303101650373e-11
_1676_/A2,_1676_/ZN,pin,pin,0,3.260542183469717e-11
_1678_/A1,_1678_/ZN,pin,pin,0,4.859921839961423e-11
_1678_/A2,_1678_/ZN,pin,pin,0,3.377825102957033e-11
_1679_/A1,_1679_/ZN,pin,pin,0,5.007429193515378e-11
_1679_/A2,_1679_/ZN,pin,pin,0,3.4145700156251735e-11
_1680_/A1,_1680_/ZN,pin,pin,0,5.005286810022547e-11
_1680_/A2,_1680_/ZN,pin,pin,0,3.4544145322001896e-11
_1681_/A1,_1681_/ZN,pin,pin,0,3.65896479781469e-11
_1681_/A2,_1681_/ZN,pin,pin,0,3.0045299581615836e-11
_1682_/A1,_1682_/ZN,pin,pin,0,3.67992095129388e-11
_1682_/A2,_1682_/ZN,pin,pin,0,2.994890446750276e-11
_1685_/A1,_1685_/ZN,pin,pin,0,4.50959131148565e-11
_1685_/A2,_1685_/ZN,pin,pin,0,3.5113006252585066e-11
_1686_/A1,_1686_/ZN,pin,pin,0,3.9161250631192246e-11
_1686_/A2,_1686_/ZN,pin,pin,0,3.139853654854363e-11
_1687_/A,_1687_/Z,pin,pin,0,5.560213747757281e-11
_1687_/B,_1687_/Z,pin,pin,0,5.6346288745956485e-11
_1687_/S,_1687_/Z,pin,pin,0,6.355248272083003e-11
_1689_/A,_1689_/Z,pin,pin,0,5.5553877470471136e-11
_1689_/B,_1689_/Z,pin,pin,0,5.635190925001865e-11
_1689_/S,_1689_/Z,pin,pin,0,6.426182502794475e-11
_1690_/A,_1690_/Z,pin,pin,0,5.591702101348517e-11
_1690_/B,_1690_/Z,pin,pin,0,5.6460159464366555e-11
_1690_/S,_1690_/Z,pin,pin,0,6.22426971075285e-11
_1691_/A,_1691_/Z,pin,pin,0,5.598534483230999e-11
_1691_/B,_1691_/Z,pin,pin,0,5.679496109523008e-11
_1691_/S,_1691_/Z,pin,pin,0,6.216518272372795e-11
_1692_/A,_1692_/Z,pin,pin,0,5.554026683007862e-11
_1692_/B,_1692_/Z,pin,pin,0,5.671692629438674e-11
_1692_/S,_1692_/Z,pin,pin,0,6.143174857697886e-11
_1693_/A,_1693_/Z,pin,pin,0,5.5578847080184346e-11
_1693_/B,_1693_/Z,pin,pin,0,5.638958050502296e-11
_1693_/S,_1693_/Z,pin,pin,0,6.119872664189785e-11
_1694_/A,_1694_/Z,pin,pin,0,5.890658100193846e-11
_1694_/B,_1694_/Z,pin,pin,0,5.638117403505838e-11
_1694_/S,_1694_/Z,pin,pin,0,6.299388788377769e-11
_1695_/A,_1695_/Z,pin,pin,0,5.6462501341059124e-11
_1695_/B,_1695_/Z,pin,pin,0,5.748052034348916e-11
_1695_/S,_1695_/Z,pin,pin,0,6.215438580481347e-11
_1696_/A,_1696_/Z,pin,pin,0,5.734988525740725e-11
_1696_/B,_1696_/Z,pin,pin,0,5.7847695383861364e-11
_1696_/S,_1696_/Z,pin,pin,0,6.477343661437374e-11
_1697_/A,_1697_/Z,pin,pin,0,5.599836566672067e-11
_1697_/B,_1697_/Z,pin,pin,0,5.655549639715929e-11
_1697_/S,_1697_/Z,pin,pin,0,6.440144945107917e-11
_1698_/A,_1698_/Z,pin,pin,0,5.610793080146337e-11
_1698_/B,_1698_/Z,pin,pin,0,5.66788595224299e-11
_1698_/S,_1698_/Z,pin,pin,0,6.21904819309016e-11
_1700_/A,_1700_/Z,pin,pin,0,5.644684372696496e-11
_1700_/B,_1700_/Z,pin,pin,0,5.940844344243246e-11
_1700_/S,_1700_/Z,pin,pin,0,6.216667458591729e-11
_1701_/A,_1701_/Z,pin,pin,0,5.636787911433849e-11
_1701_/B,_1701_/Z,pin,pin,0,5.82172365870548e-11
_1701_/S,_1701_/Z,pin,pin,0,6.070306757255395e-11
_1702_/A,_1702_/Z,pin,pin,0,5.603650182761655e-11
