src,tar,src_type,tar_type,is_net,arc_delay
_073265_/A,_073265_/Y,pin,pin,0,1.6308553466015674e-11
_073266_/A,_073266_/Y,pin,pin,0,1.7222863760157914e-11
_073267_/A,_073267_/Y,pin,pin,0,1.1393859813968454e-11
_073268_/A,_073268_/Y,pin,pin,0,1.72124519498551e-11
_073269_/A,_073269_/Y,pin,pin,0,1.2472595872781156e-11
_073270_/A,_073270_/Y,pin,pin,0,1.2997412174309275e-11
_073271_/A,_073271_/Y,pin,pin,0,1.1191637026841672e-11
_073272_/A,_073272_/Y,pin,pin,0,1.3393804294825618e-11
_073273_/A,_073273_/Y,pin,pin,0,1.4444894065601677e-11
_073274_/A,_073274_/Y,pin,pin,0,1.6102102290416198e-11
_073275_/A,_073275_/Y,pin,pin,0,1.7087340223320702e-11
_073276_/A,_073276_/Y,pin,pin,0,1.557264560358984e-11
_073277_/A,_073277_/Y,pin,pin,0,1.2917595812456106e-11
_073278_/A,_073278_/Y,pin,pin,0,1.627304367646243e-11
_073279_/A,_073279_/Y,pin,pin,0,1.568128266127289e-11
_073280_/A,_073280_/Y,pin,pin,0,1.558324476402806e-11
_073281_/A,_073281_/Y,pin,pin,0,1.6642411407308266e-11
_073282_/A,_073282_/Y,pin,pin,0,1.4895624664279516e-11
_073283_/A,_073283_/Y,pin,pin,0,1.4631311787138834e-11
_073284_/A,_073284_/Y,pin,pin,0,1.4392851493960634e-11
_073285_/A,_073285_/Y,pin,pin,0,1.364757005323236e-11
_073286_/A,_073286_/Y,pin,pin,0,1.413529189531193e-11
_073287_/A,_073287_/Y,pin,pin,0,1.376400209085471e-11
_073288_/A,_073288_/Y,pin,pin,0,1.3713798326098203e-11
_073289_/A,_073289_/Y,pin,pin,0,1.3708624513331102e-11
_073290_/A,_073290_/Y,pin,pin,0,1.385490767252806e-11
_073291_/A,_073291_/Y,pin,pin,0,1.462784234018688e-11
_073292_/A,_073292_/Y,pin,pin,0,1.4542420219421093e-11
_073293_/A,_073293_/Y,pin,pin,0,1.3748069523089601e-11
_073294_/A,_073294_/Y,pin,pin,0,1.4227247852049985e-11
_073295_/A,_073295_/Y,pin,pin,0,1.2318228034824408e-11
_073296_/A,_073296_/Y,pin,pin,0,1.3205563378915208e-11
_073297_/A,_073297_/Y,pin,pin,0,1.3326997491680537e-11
_073298_/A,_073298_/Y,pin,pin,0,1.3364700839069155e-11
_073299_/A,_073299_/Y,pin,pin,0,1.3388957477433738e-11
_073300_/A,_073300_/Y,pin,pin,0,1.3510271026917486e-11
_073301_/A,_073301_/Y,pin,pin,0,1.4159647412914644e-11
_073302_/A,_073302_/Y,pin,pin,0,1.5531270713964318e-11
_073303_/A,_073303_/Y,pin,pin,0,1.5623514634799385e-11
_073304_/A,_073304_/Y,pin,pin,0,1.2069161642314086e-11
_073305_/A,_073305_/Y,pin,pin,0,1.4211049004231313e-11
_073306_/A,_073306_/Y,pin,pin,0,1.4553103513947896e-11
_073307_/A,_073307_/Y,pin,pin,0,1.2662264466112294e-11
_073308_/A,_073308_/Y,pin,pin,0,1.4638519563181518e-11
_073309_/A,_073309_/Y,pin,pin,0,1.1832725771432351e-11
_073310_/A,_073310_/Y,pin,pin,0,1.2429862694673943e-11
_073311_/A,_073311_/Y,pin,pin,0,1.4242006012021857e-11
_073312_/A,_073312_/Y,pin,pin,0,1.3898627908293104e-11
_073313_/A,_073313_/Y,pin,pin,0,1.0548831773371514e-11
_073314_/A,_073314_/Y,pin,pin,0,1.5944126227629418e-11
_073315_/A,_073315_/Y,pin,pin,0,1.1717958200985201e-11
_073316_/A,_073316_/Y,pin,pin,0,1.2396629729682918e-11
_073317_/A,_073317_/Y,pin,pin,0,1.4837476733364774e-11
_073318_/A,_073318_/Y,pin,pin,0,1.4062761372057864e-11
_073319_/A,_073319_/Y,pin,pin,0,1.621451410638297e-11
_073320_/A,_073320_/Y,pin,pin,0,1.4524143172878201e-11
