src,tar,src_type,tar_type
clkbuf_6_10__f_clk_i,clkbuf_leaf_811_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_810_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_809_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_808_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_807_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_803_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_802_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_801_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_798_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_806_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_805_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_804_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_776_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_771_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_770_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_769_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_768_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_767_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_766_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_765_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_764_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_763_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_760_clk_i,cell,cell
clkbuf_6_11__f_clk_i,clkbuf_leaf_759_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_780_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_779_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_778_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_757_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_756_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_92_clk_i,cell,cell
