src,tar,src_type,tar_type,is_net,arc_delay
_16610_/C1,_16610_/ZN,pin,pin,0,4.4618343741920086e-11
_16610_/C2,_16610_/ZN,pin,pin,0,4.2444804615460185e-11
_16611_/A1,_16611_/ZN,pin,pin,0,3.3818097627813515e-11
_16611_/A2,_16611_/ZN,pin,pin,0,3.123494171641816e-11
_16613_/A1,_16613_/ZN,pin,pin,0,5.91503096503132e-11
_16613_/A2,_16613_/ZN,pin,pin,0,6.60923468731589e-11
_16614_/A1,_16614_/ZN,pin,pin,0,3.095567899236151e-11
_16614_/A2,_16614_/ZN,pin,pin,0,2.7254455636782637e-11
_16615_/A1,_16615_/ZN,pin,pin,0,1.857595847976068e-11
_16615_/A2,_16615_/ZN,pin,pin,0,2.1150832821281718e-11
_16616_/A1,_16616_/ZN,pin,pin,0,3.4690889050281726e-11
_16616_/A2,_16616_/ZN,pin,pin,0,3.625016606334519e-11
_16616_/A3,_16616_/ZN,pin,pin,0,3.480911739406345e-11
_16618_/A1,_16618_/ZN,pin,pin,0,8.478322904847957e-11
_16618_/A2,_16618_/ZN,pin,pin,0,9.752267743357024e-11
_16618_/A3,_16618_/ZN,pin,pin,0,1.0164395713996299e-10
_16618_/B1,_16618_/ZN,pin,pin,0,1.0775200176560418e-10
_16618_/B2,_16618_/ZN,pin,pin,0,1.2332226906330845e-10
_16618_/B3,_16618_/ZN,pin,pin,0,1.289743728483117e-10
_16622_/A1,_16622_/ZN,pin,pin,0,2.5624825178427457e-11
_16622_/A2,_16622_/ZN,pin,pin,0,2.8838046534085393e-11
_16623_/A1,_16623_/ZN,pin,pin,0,3.964689687663281e-11
_16623_/A2,_16623_/ZN,pin,pin,0,4.337175063540144e-11
_16625_/A1,_16625_/ZN,pin,pin,0,3.4389567582504554e-11
_16625_/A2,_16625_/ZN,pin,pin,0,4.788457130810997e-11
_16625_/A3,_16625_/ZN,pin,pin,0,5.536338748557412e-11
_16626_/A1,_16626_/ZN,pin,pin,0,2.489264003258107e-11
_16626_/A2,_16626_/ZN,pin,pin,0,3.0790543725789377e-11
_16627_/A1,_16627_/ZN,pin,pin,0,3.6577560424966293e-11
_16627_/A2,_16627_/ZN,pin,pin,0,4.955629309688625e-11
_16627_/A3,_16627_/ZN,pin,pin,0,5.138249548064522e-11
_16628_/A,_16628_/ZN,pin,pin,0,2.1162781596584246e-11
_16628_/B1,_16628_/ZN,pin,pin,0,2.8276325725329343e-11
_16628_/B2,_16628_/ZN,pin,pin,0,3.211830801319593e-11
_16629_/A1,_16629_/ZN,pin,pin,0,3.184009653156572e-11
_16629_/A2,_16629_/ZN,pin,pin,0,3.365088763196411e-11
_16630_/A,_16630_/Z,pin,pin,0,6.397114088452227e-11
