pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_28042_/A1,264615,314825,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28042_,net439,2.3024375808700093e-11,-7.970549220637224e-11,3.4672154036741176e-10,3.1501637409725447e-10,1.7144710240870752e-15
_28042_/A2,263965,314825,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28042_,net1039,1.9481978530411226e-11,-6.210873482181967e-11,3.2843583408492805e-10,2.935651721713839e-10,1.6513450466600012e-15
_28042_/ZN,264470,315413,0,-1,0,0,1,2.6702900009440214e-14,2.2699998825093104e-10,0,_28042_,_03368_,3.770417658643943e-11,-7.970549220637224e-11,3.673207848997606e-10,3.6620348420335347e-10,-1
_28043_/A,291215,295575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28043_,_03367_,2.2189120332805068e-11,-1.4063195052926858e-11,4.54768805946415e-10,4.198770775509786e-10,1.6263519631227238e-15
_28043_/B1,290850,295575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28043_,_03368_,3.770481496467859e-11,5.1903648046192075e-11,3.67802760470326e-10,3.6665964708859633e-10,1.6470030498932572e-15
_28043_/B2,290200,295575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28043_,_02529_,4.461727168281193e-11,-7.913614208376885e-12,4.4507736385313024e-10,4.207696691072016e-10,1.6768529144709724e-15
_28043_/ZN,290725,295858,0,-1,0,0,1,2.532959871579324e-14,2.2699998825093104e-10,0,_28043_,_03369_,3.1142689121965716e-11,-1.4063167297351242e-11,4.705245082448073e-10,4.73925565458444e-10,-1
_28044_/A,282590,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28044_,_03366_,4.100898787218199e-11,-7.114964173382532e-11,5.211820419681601e-10,5.633028488105651e-10,3.1807179841900936e-15
_28044_/B1,284035,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28044_,_03369_,3.114278279703342e-11,-1.4063167297351242e-11,4.707164102946138e-10,4.740963177596313e-10,3.100792802320125e-15
_28044_/B2,283935,300953,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28044_,_02006_,2.6865907068462924e-11,8.097747472568528e-11,3.7356390203413525e-10,4.138558939992265e-10,3.328943032487202e-15
_28044_/ZN,283945,300740,0,-1,0,0,1,5.210879945312212e-14,2.2699998825093104e-10,0,_28044_,_03370_,2.3742587756947486e-11,-7.114964173382532e-11,5.929874924426315e-10,5.489326770913294e-10,-1
_28045_/A,268910,314825,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28045_,_02014_,5.2656635995962375e-11,-4.086453397889045e-11,4.1044265208789454e-10,3.9323616585207333e-10,9.464199816368573e-16
_28045_/B,270050,314825,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28045_,_02015_,5.26941545953008e-11,-1.791600201528354e-11,4.096961381261366e-10,3.6921024570979455e-10,9.44774937774171e-16
_28045_/S,268953,315043,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28045_,_01844_,2.285997606488177e-11,-1.5162371358456994e-11,3.6261307845286694e-10,3.7779834816120683e-10,1.919942052970537e-15
_28045_/Z,270730,315020,0,-1,0,0,1,6.050109686243227e-14,2.2699998825093104e-10,0,_28045_,_03371_,9.530904711285704e-12,-4.086453397889045e-11,4.572010825487638e-10,4.5167350415376006e-10,-1
_28046_/A1,271160,317975,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28046_,net2619,2.2345925457245563e-11,5.560613081101451e-11,3.7778241646080346e-10,3.53913315320753e-10,1.5902860413824645e-15
_28046_/A2,270805,317975,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28046_,_03328_,4.1667808092782366e-11,-3.1656260945922554e-11,4.674052256348205e-10,4.41825964703213e-10,1.6212249785721119e-15
_28046_/A3,270425,317975,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28046_,_03371_,9.53090644600918e-12,-4.086453397889045e-11,4.5722625685584717e-10,4.516962914813405e-10,1.650376993880408e-15
_28046_/ZN,271095,317493,0,-1,0,0,1,5.836490009824766e-14,2.2699998825093104e-10,0,_28046_,_03372_,1.5634596048363925e-11,-4.0864561734466065e-11,4.765605687850893e-10,5.014699766547892e-10,-1
_28047_/A1,276775,323720,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28047_,_02444_,3.279364974018151e-11,2.6439933575872487e-11,4.1840883535648743e-10,3.625315048161326e-10,1.687512082958339e-15
_28047_/A2,277155,323720,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28047_,_01886_,1.4167483852745022e-10,-6.801448293458634e-11,5.392148394456342e-10,3.5435029910324545e-10,1.6897460264776037e-15
_28047_/B1,276125,323575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28047_,_01923_,4.3194343934960244e-11,-3.624642253008403e-11,4.3714651343229605e-10,4.1473238732159246e-10,1.5840100566389022e-15
_28047_/B2,275745,323575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28047_,_01920_,3.002639803462159e-11,-3.838568352065863e-12,4.255570063005365e-10,3.7869837821169483e-10,1.6230310645738949e-15
_28047_/ZN,276630,323401,0,-1,0,0,1,2.4604799399091312e-14,2.2699998825093104e-10,0,_28047_,_03373_,3.479157587027437e-11,-6.801448293458634e-11,4.685826726635867e-10,5.710464323627207e-10,-1
_28048_/A1,274200,317975,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28048_,_02967_,2.6347623735545334e-11,-6.350850401126706e-11,4.979397449922374e-10,5.095309174585338e-10,1.5902860413824645e-15
_28048_/A2,273845,317975,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28048_,_03372_,1.563461513032216e-11,-4.0864561734466065e-11,4.766272376777181e-10,5.015333703894953e-10,1.6212249785721119e-15
_28048_/A3,273465,317975,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28048_,_03373_,3.4791617503637795e-11,-3.624645028565965e-11,4.687283339244175e-10,5.711796036145245e-10,1.650376993880408e-15
_28048_/ZN,274135,317493,0,-1,0,0,1,5.836490009824766e-14,2.2699998825093104e-10,0,_28048_,_03374_,2.047666723681285e-11,-6.350853176684268e-11,6.092883975128416e-10,5.293641081038913e-10,-1
_28049_/A,256742,323423,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28049_,net435,1.714494171634051e-11,-8.765960179957233e-12,3.1916788656438655e-10,2.8532967655259256e-10,2.2321442095266054e-15
_28049_/B,257296,323308,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28049_,net439,2.4688116134763405e-11,-3.7716385570263355e-11,3.4825498040902403e-10,3.163531936412056e-10,2.411453037647342e-15
