src,tar,src_type,tar_type,is_net,arc_delay
_079462_/A2,_079462_/ZN,pin,pin,0,2.726555266285846e-11
_079463_/A,_079463_/ZN,pin,pin,0,1.996867601827823e-11
_079464_/A1,_079464_/ZN,pin,pin,0,3.657355321373679e-11
_079464_/A2,_079464_/ZN,pin,pin,0,3.834163542215663e-11
_079465_/A,_079465_/Z,pin,pin,0,2.6433161215422274e-11
_079466_/A1,_079466_/ZN,pin,pin,0,2.1016887882807644e-11
_079466_/A2,_079466_/ZN,pin,pin,0,2.388672940001335e-11
_079467_/A,_079467_/ZN,pin,pin,0,1.8626053824299937e-11
_079468_/A1,_079468_/ZN,pin,pin,0,2.7490997325796407e-11
_079468_/A2,_079468_/ZN,pin,pin,0,2.842507652867088e-11
_079469_/A,_079469_/ZN,pin,pin,0,3.474419016380459e-11
_079470_/A1,_079470_/ZN,pin,pin,0,2.821944587727554e-11
_079470_/A2,_079470_/ZN,pin,pin,0,3.273533874526002e-11
_079471_/A,_079471_/ZN,pin,pin,0,2.144441048346213e-11
_079472_/A1,_079472_/ZN,pin,pin,0,2.84412285389557e-11
_079472_/A2,_079472_/ZN,pin,pin,0,2.3810146562719403e-11
_079473_/A1,_079473_/ZN,pin,pin,0,2.441094201777183e-11
_079473_/A2,_079473_/ZN,pin,pin,0,2.5906016914989394e-11
_079474_/A1,_079474_/ZN,pin,pin,0,2.7521034062782945e-11
_079474_/A2,_079474_/ZN,pin,pin,0,2.7705024038815473e-11
_079475_/A,_079475_/ZN,pin,pin,0,2.0727348656879307e-11
_079476_/A1,_079476_/ZN,pin,pin,0,2.1535351626966737e-11
_079476_/A2,_079476_/ZN,pin,pin,0,2.7851094694386624e-11
_079477_/A,_079477_/ZN,pin,pin,0,1.8413885000123642e-11
_079478_/A1,_079478_/ZN,pin,pin,0,2.9803309126164024e-11
_079478_/A2,_079478_/ZN,pin,pin,0,3.1458977783893616e-11
_079479_/A,_079479_/ZN,pin,pin,0,2.2908629854212492e-11
_079480_/A1,_079480_/ZN,pin,pin,0,2.840202031895167e-11
_079480_/A2,_079480_/ZN,pin,pin,0,2.880247082504006e-11
_079481_/A,_079481_/Z,pin,pin,0,3.663018846578048e-11
_079482_/A,_079482_/Z,pin,pin,0,4.6329627634289494e-11
_079483_/A1,_079483_/ZN,pin,pin,0,2.3536209439734e-11
_079483_/A2,_079483_/ZN,pin,pin,0,1.8677481436468746e-11
_079484_/A,_079484_/ZN,pin,pin,0,1.785254062636188e-11
_079485_/A1,_079485_/ZN,pin,pin,0,2.442567155480635e-11
_079485_/A2,_079485_/ZN,pin,pin,0,3.2843800595872e-11
_079486_/A,_079486_/ZN,pin,pin,0,3.500345152618323e-11
_079487_/A1,_079487_/ZN,pin,pin,0,4.179614640498208e-11
_079487_/A2,_079487_/ZN,pin,pin,0,3.672828013945306e-11
_079488_/A,_079488_/ZN,pin,pin,0,2.361313748699967e-11
