src,tar,src_type,tar_type
_100166_,net57578,cell,net
net132122,_100167_,net,cell
_100167_,net57577,cell,net
net132108,_100168_,net,cell
_100168_,net57682,cell,net
net4645,_100169_,net,cell
_100169_,net57857,cell,net
net143147,_10016_,net,cell
_10016_,net101571,cell,net
net133978,_100170_,net,cell
_100170_,net57856,cell,net
net134059,_100171_,net,cell
_100171_,net57960,cell,net
net1384,_100172_,net,cell
_100172_,net57992,cell,net
net129653,_100173_,net,cell
_100173_,net58097,cell,net
net133832,_100174_,net,cell
_100174_,net58245,cell,net
net133090,_100175_,net,cell
_100175_,net58290,cell,net
net4637,_100176_,net,cell
_100176_,net58435,cell,net
net133313,_100177_,net,cell
_100177_,net58434,cell,net
net133392,_100178_,net,cell
_100178_,net58547,cell,net
net4628,_100179_,net,cell
_100179_,net58570,cell,net
net143150,_10017_,net,cell
_10017_,net102730,cell,net
net4642,_100180_,net,cell
_100180_,net58699,cell,net
net130549,_100181_,net,cell
_100181_,net58834,cell,net
net130628,_100182_,net,cell
_100182_,net58956,cell,net
net4660,_100183_,net,cell
_100183_,net59000,cell,net
net130104,_100184_,net,cell
_100184_,net58999,cell,net
net4672,_100185_,net,cell
_100185_,net59160,cell,net
net130773,_100186_,net,cell
_100186_,net59159,cell,net
net4667,_100187_,net,cell
_100187_,net59290,cell,net
net130402,_100188_,net,cell
_100188_,net59289,cell,net
net130323,_100189_,net,cell
_100189_,net59392,cell,net
net162014,_10018_,net,cell
_10018_,net103610,cell,net
net132705,_100190_,net,cell
_100190_,net59418,cell,net
net132723,_100191_,net,cell
_100191_,net59534,cell,net
net4605,_100192_,net,cell
_100192_,net59559,cell,net
net131325,_100193_,net,cell
_100193_,net59558,cell,net
net131344,_100194_,net,cell
_100194_,net59670,cell,net
net191665,_100195_,net,cell
_100195_,net79760,cell,net
net191666,_100196_,net,cell
_100196_,net82605,cell,net
net134172,_100197_,net,cell
_100197_,net55408,cell,net
net54581,_100198_,net,cell
net189021,_100198_,net,cell
net54544,_100198_,net,cell
net189007,_100198_,net,cell
net54644,_100198_,net,cell
_100198_,net129124,cell,net
net54646,_100199_,net,cell
net54661,_100199_,net,cell
net54664,_100199_,net,cell
net189053,_100199_,net,cell
net54666,_100199_,net,cell
_100199_,net129125,cell,net
net143144,_10019_,net,cell
_10019_,net102928,cell,net
net6060,_1001_,net,cell
_1001_,net486,cell,net
net54615,_100200_,net,cell
net54618,_100200_,net,cell
_100200_,net129129,cell,net
net54809,_100201_,net,cell
net54812,_100201_,net,cell
_100201_,net129117,cell,net
net54674,_100202_,net,cell
net54679,_100202_,net,cell
_100202_,net129127,cell,net
net54694,_100203_,net,cell
net54697,_100203_,net,cell
_100203_,net129123,cell,net
net54883,_100204_,net,cell
net54886,_100204_,net,cell
_100204_,net129130,cell,net
net54836,_100205_,net,cell
net54839,_100205_,net,cell
_100205_,net129126,cell,net
net54716,_100206_,net,cell
net54719,_100206_,net,cell
_100206_,net129122,cell,net
net54740,_100207_,net,cell
net54743,_100207_,net,cell
_100207_,net129121,cell,net
net5095,_100208_,net,cell
net142543,_100208_,net,cell
net143063,_100208_,net,cell
net2641,_100208_,net,cell
_100208_,net14788,cell,net
net14788,_100209_,net,cell
net460,_100209_,net,cell
net179260,_100209_,net,cell
net6649,_100209_,net,cell
_100209_,net14792,cell,net
net143154,_10020_,net,cell
_10020_,net102233,cell,net
net14788,_100210_,net,cell
net9129,_100210_,net,cell
net179132,_100210_,net,cell
net6633,_100210_,net,cell
_100210_,net14789,cell,net
net315,_100211_,net,cell
net14788,_100211_,net,cell
net9117,_100211_,net,cell
net179004,_100211_,net,cell
_100211_,net14803,cell,net
net458,_100212_,net,cell
net14788,_100212_,net,cell
net959,_100212_,net,cell
net179388,_100212_,net,cell
_100212_,net14798,cell,net
net14788,_100213_,net,cell
net6712,_100213_,net,cell
net179772,_100213_,net,cell
net6711,_100213_,net,cell
_100213_,net14812,cell,net
net2651,_100214_,net,cell
net14788,_100214_,net,cell
net6705,_100214_,net,cell
net179644,_100214_,net,cell
_100214_,net14809,cell,net
net54580,_100215_,net,cell
net54587,_100215_,net,cell
_100215_,net129128,cell,net
net6699,_100216_,net,cell
net14788,_100216_,net,cell
net2354,_100216_,net,cell
net179708,_100216_,net,cell
_100216_,net14808,cell,net
net6728,_100217_,net,cell
net14788,_100217_,net,cell
net9986,_100217_,net,cell
net179516,_100217_,net,cell
_100217_,net14806,cell,net
net14788,_100218_,net,cell
net6677,_100218_,net,cell
net179452,_100218_,net,cell
net2648,_100218_,net,cell
_100218_,net14802,cell,net
net189053,_100219_,net,cell
net54758,_100219_,net,cell
net54541,_100219_,net,cell
net54762,_100219_,net,cell
_100219_,net129119,cell,net
net128626,_10021_,net,cell
_10021_,net103412,cell,net
net189053,_100220_,net,cell
net54797,_100220_,net,cell
net54541,_100220_,net,cell
net54800,_100220_,net,cell
_100220_,net129118,cell,net
net189053,_100221_,net,cell
net54776,_100221_,net,cell
net54541,_100221_,net,cell
net54779,_100221_,net,cell
