pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_17172_/ZN,294295,197400,0,-1,0,0,1,6.072999904609827e-14,2.2699998825093104e-10,0,_17172_,_15669_,1.224974722352501e-11,1.2764060919323583e-09,8.273424167981602e-10,9.313190219017997e-10,-1
_17173_/A1,276125,203175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17173_,_10668_,2.201865252626778e-11,1.032337326734023e-09,6.23138818323099e-10,6.387532169860322e-10,1.7479700124806803e-15
_17173_/A2,276505,203175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17173_,_10685_,2.503921549268373e-11,9.175545878647995e-10,6.921530570913603e-10,7.404834523327963e-10,1.6930499843674876e-15
_17173_/A3,276890,203175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17173_,_10762_,2.8955331188296185e-11,8.467094803066288e-10,8.641464210867866e-10,7.47233774855971e-10,1.672973080056074e-15
_17173_/ZN,277575,203000,0,-1,0,0,1,1.2115499846854921e-13,2.2699998825093104e-10,0,_17173_,_11263_,1.926666291784951e-11,8.467094803066288e-10,9.102006925942874e-10,8.376043747482242e-10,-1
_17174_/A,287530,200025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17174_,_11263_,1.926795181739216e-11,8.467094803066288e-10,9.106748688481048e-10,8.380531268947777e-10,1.4211620432986322e-15
_17174_/Z,288570,200030,0,-1,0,0,1,1.8188499751464748e-13,2.2699998825093104e-10,0,_17174_,_15666_,1.8140128288379742e-11,8.467094803066288e-10,9.581845317185866e-10,8.880474688943707e-10,-1
_17175_/A,371885,236775,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17175_,id_stage_i.controller_i.lsu_addr_last_i\[11\],1.5768240879676654e-11,3.628961020574195e-10,5.489714238748888e-10,5.31353239185961e-10,3.2508910639800865e-15
_17175_/ZN,372210,236600,0,-1,0,0,1,1.2145999809219654e-13,2.2699998825093104e-10,0,_17175_,_11264_,2.309477609152566e-11,3.628961020574195e-10,5.625813703780125e-10,5.685111825748379e-10,-1
_17176_/A1,349463,220176,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17176_,_10432_,2.6739211539394958e-11,1.0322853682964706e-11,8.320115152393726e-10,7.961404313583387e-10,6.773058828878466e-15
