src,tar,src_type,tar_type,is_net,arc_delay
_16425_/A,_16425_/Z,pin,pin,0,5.73017536198428e-11
_16425_/B,_16425_/Z,pin,pin,0,5.749200421290013e-11
_16425_/S,_16425_/Z,pin,pin,0,6.048942596814655e-11
_16426_/A,_16426_/Z,pin,pin,0,5.898675298210421e-11
_16426_/B,_16426_/Z,pin,pin,0,5.90893931007308e-11
_16426_/S,_16426_/Z,pin,pin,0,5.928806751098747e-11
_16427_/A,_16427_/Z,pin,pin,0,5.760975030355553e-11
_16427_/B,_16427_/Z,pin,pin,0,5.83062140235846e-11
_16427_/S,_16427_/Z,pin,pin,0,5.846272077558723e-11
_16428_/A,_16428_/Z,pin,pin,0,5.6532795805752656e-11
_16428_/B,_16428_/Z,pin,pin,0,5.6738516662768745e-11
_16428_/S,_16428_/Z,pin,pin,0,5.980120565407532e-11
_16429_/A,_16429_/Z,pin,pin,0,6.241652333871528e-11
_16429_/B,_16429_/Z,pin,pin,0,6.264109370102133e-11
_16429_/S,_16429_/Z,pin,pin,0,6.590538531581203e-11
_16430_/A,_16430_/Z,pin,pin,0,5.854500911839366e-11
_16430_/B,_16430_/Z,pin,pin,0,5.955234916310559e-11
_16430_/S,_16430_/Z,pin,pin,0,6.142604480618985e-11
_16431_/A,_16431_/Z,pin,pin,0,4.5125403413948106e-11
_16432_/A,_16432_/ZN,pin,pin,0,2.970662257850698e-11
_16433_/A,_16433_/Z,pin,pin,0,3.5937242764960686e-11
_16434_/A,_16434_/Z,pin,pin,0,3.461220893230532e-11
_16435_/A,_16435_/Z,pin,pin,0,7.670190177444525e-11
_16435_/B,_16435_/Z,pin,pin,0,7.795884771066852e-11
_16435_/S,_16435_/Z,pin,pin,0,9.806126050060371e-11
_16436_/A1,_16436_/ZN,pin,pin,0,3.982123658596848e-11
_16436_/A2,_16436_/ZN,pin,pin,0,3.9924893252551996e-11
_16437_/A,_16437_/Z,pin,pin,0,3.749955554410711e-11
_16438_/A,_16438_/Z,pin,pin,0,3.62677700371794e-11
_16439_/A,_16439_/Z,pin,pin,0,7.104006966018872e-11
_16439_/B,_16439_/Z,pin,pin,0,7.761651737991926e-11
_16439_/S,_16439_/Z,pin,pin,0,7.357313369649177e-11
_16440_/A,_16440_/ZN,pin,pin,0,3.16586479254255e-11
_16440_/B1,_16440_/ZN,pin,pin,0,4.860891203439799e-11
_16440_/B2,_16440_/ZN,pin,pin,0,5.520285270566028e-11
_16441_/A,_16441_/ZN,pin,pin,0,3.1763296853837275e-11
_16442_/A1,_16442_/ZN,pin,pin,0,4.188360769319388e-11
_16442_/A2,_16442_/ZN,pin,pin,0,5.078920617407334e-11
_16443_/A1,_16443_/ZN,pin,pin,0,6.743523794927597e-11
_16443_/A2,_16443_/ZN,pin,pin,0,8.404154455687873e-11
_16443_/A3,_16443_/ZN,pin,pin,0,8.6127827092497e-11
_16444_/A1,_16444_/ZN,pin,pin,0,4.2545744705080324e-11
_16444_/A2,_16444_/ZN,pin,pin,0,4.6480493065548245e-11
_16445_/A,_16445_/Z,pin,pin,0,4.1322341381988537e-11
_16446_/A,_16446_/Z,pin,pin,0,3.955153218826446e-11
_16447_/A,_16447_/Z,pin,pin,0,2.9380664567923986e-11
_16448_/A,_16448_/Z,pin,pin,0,3.034326609419047e-11
_16449_/A,_16449_/Z,pin,pin,0,2.8225220771727066e-11
_16450_/A,_16450_/Z,pin,pin,0,2.847534708028121e-11
_16451_/A,_16451_/Z,pin,pin,0,3.760975211819506e-11
_16452_/A,_16452_/Z,pin,pin,0,5.720786344642903e-11
_16452_/B,_16452_/Z,pin,pin,0,5.7546876985892226e-11
_16452_/S,_16452_/Z,pin,pin,0,5.870498531734825e-11
_16453_/A,_16453_/Z,pin,pin,0,3.816131438627579e-11
_16454_/A,_16454_/Z,pin,pin,0,3.004873433409827e-11
_16455_/A,_16455_/Z,pin,pin,0,2.6129813590625162e-11
_16456_/A,_16456_/Z,pin,pin,0,3.1642782144514214e-11
_16457_/A,_16457_/Z,pin,pin,0,5.705656086485433e-11
_16457_/B,_16457_/Z,pin,pin,0,5.7342467579823975e-11
_16457_/S,_16457_/Z,pin,pin,0,5.7420217886017255e-11
_16458_/A,_16458_/Z,pin,pin,0,3.0817230711743804e-11
_16459_/A,_16459_/Z,pin,pin,0,2.8821859829331054e-11
_16460_/A,_16460_/Z,pin,pin,0,2.7608689640024053e-11
_16461_/A,_16461_/Z,pin,pin,0,3.678236534798707e-11
_16462_/A,_16462_/Z,pin,pin,0,5.644990377917658e-11
_16462_/B,_16462_/Z,pin,pin,0,5.67793763395219e-11
_16462_/S,_16462_/Z,pin,pin,0,5.91533141913736e-11
_16463_/A,_16463_/Z,pin,pin,0,5.756773183152042e-11
_16463_/B,_16463_/Z,pin,pin,0,5.811025272084436e-11
_16463_/S,_16463_/Z,pin,pin,0,5.791691778944674e-11
_16464_/A,_16464_/Z,pin,pin,0,5.729744109728152e-11
_16464_/B,_16464_/Z,pin,pin,0,5.744665160234419e-11
_16464_/S,_16464_/Z,pin,pin,0,5.744574607668973e-11
_16465_/A,_16465_/Z,pin,pin,0,5.639733818840753e-11
_16465_/B,_16465_/Z,pin,pin,0,5.666008634497288e-11
_16465_/S,_16465_/Z,pin,pin,0,5.902755367825918e-11
_16466_/A,_16466_/Z,pin,pin,0,2.9513183563700807e-11
_16467_/A,_16467_/Z,pin,pin,0,2.793346456919643e-11
_16468_/A,_16468_/Z,pin,pin,0,2.7080044803784453e-11
_16469_/A,_16469_/Z,pin,pin,0,3.4820674121860407e-11
_16470_/A,_16470_/ZN,pin,pin,0,2.093116652224225e-11
_16471_/A,_16471_/Z,pin,pin,0,3.123161798623819e-11
_16472_/A,_16472_/Z,pin,pin,0,3.0480788032472006e-11
_16473_/A,_16473_/Z,pin,pin,0,5.6650555774195865e-11
_16473_/B,_16473_/Z,pin,pin,0,5.6967361383719606e-11
_16473_/S,_16473_/Z,pin,pin,0,5.768874961065151e-11
_16474_/A,_16474_/Z,pin,pin,0,5.743267667002172e-11
_16474_/B,_16474_/Z,pin,pin,0,5.768281338691672e-11
_16474_/S,_16474_/Z,pin,pin,0,5.7530823854845536e-11
_16475_/A,_16475_/Z,pin,pin,0,5.748274425898536e-11
_16475_/B,_16475_/Z,pin,pin,0,5.800385866061575e-11
_16475_/S,_16475_/Z,pin,pin,0,5.7807258979636345e-11
_16476_/A,_16476_/Z,pin,pin,0,5.847375361689444e-11
_16476_/B,_16476_/Z,pin,pin,0,5.885267967409291e-11
_16476_/S,_16476_/Z,pin,pin,0,6.117109596637249e-11
_16477_/A,_16477_/Z,pin,pin,0,5.6901278827625745e-11
_16477_/B,_16477_/Z,pin,pin,0,5.7280756526889576e-11
_16477_/S,_16477_/Z,pin,pin,0,5.724878210378037e-11
_16478_/A,_16478_/Z,pin,pin,0,5.714897305386657e-11
_16478_/B,_16478_/Z,pin,pin,0,5.731887187110374e-11
_16478_/S,_16478_/Z,pin,pin,0,5.7340888981460836e-11
_16479_/A,_16479_/Z,pin,pin,0,5.857625495764296e-11
_16479_/B,_16479_/Z,pin,pin,0,5.892629439951946e-11
_16479_/S,_16479_/Z,pin,pin,0,6.131791602248526e-11
_16480_/A,_16480_/Z,pin,pin,0,5.639036113058715e-11
_16480_/B,_16480_/Z,pin,pin,0,5.674813396971956e-11
_16480_/S,_16480_/Z,pin,pin,0,5.710554945581592e-11
_16481_/A,_16481_/Z,pin,pin,0,3.948978644086054e-11
_16482_/A,_16482_/Z,pin,pin,0,4.551209409342505e-11
_16483_/A,_16483_/Z,pin,pin,0,6.089378307150284e-11
_16483_/B,_16483_/Z,pin,pin,0,6.113626965786878e-11
_16483_/S,_16483_/Z,pin,pin,0,6.392599644078345e-11
_16484_/A,_16484_/Z,pin,pin,0,5.7342575132679485e-11
_16484_/B,_16484_/Z,pin,pin,0,5.7706159295456416e-11
_16484_/S,_16484_/Z,pin,pin,0,5.7710190792814586e-11
_16485_/A,_16485_/Z,pin,pin,0,5.820608231510427e-11
_16485_/B,_16485_/Z,pin,pin,0,5.850483292269004e-11
_16485_/S,_16485_/Z,pin,pin,0,5.83301948409165e-11
_16486_/A,_16486_/Z,pin,pin,0,5.6636320633352e-11
_16486_/B,_16486_/Z,pin,pin,0,5.707012640243647e-11
_16486_/S,_16486_/Z,pin,pin,0,5.928570134816624e-11
_16487_/A,_16487_/Z,pin,pin,0,5.872557301556114e-11
_16487_/B,_16487_/Z,pin,pin,0,5.904237515563793e-11
_16487_/S,_16487_/Z,pin,pin,0,5.90964985280884e-11
_16488_/A,_16488_/Z,pin,pin,0,2.737178365908033e-11
_16489_/A,_16489_/Z,pin,pin,0,2.4096233688930546e-11
_16490_/A,_16490_/Z,pin,pin,0,2.373211349659954e-11
_16491_/A,_16491_/Z,pin,pin,0,2.2248595327178933e-11
_16492_/A1,_16492_/ZN,pin,pin,0,1.3158225377341015e-11
_16492_/A2,_16492_/ZN,pin,pin,0,1.510020580797189e-11
_16493_/A,_16493_/ZN,pin,pin,0,2.851104075052291e-11
_16494_/A,_16494_/Z,pin,pin,0,4.020355923173291e-11
_16495_/A,_16495_/Z,pin,pin,0,4.6779503881655415e-11
_16496_/A,_16496_/Z,pin,pin,0,5.632433408564452e-11
_16496_/B,_16496_/Z,pin,pin,0,5.520859464036576e-11
_16496_/S,_16496_/Z,pin,pin,0,5.929564478313054e-11
_16497_/A,_16497_/Z,pin,pin,0,2.7902300261950508e-11
_16498_/A,_16498_/Z,pin,pin,0,5.5880133853492e-11
_16498_/B,_16498_/Z,pin,pin,0,5.6133708792316384e-11
_16498_/S,_16498_/Z,pin,pin,0,5.6739921788784287e-11
_16499_/A,_16499_/Z,pin,pin,0,3.662411346416761e-11
_16500_/A,_16500_/Z,pin,pin,0,5.816292933391587e-11
_16500_/B,_16500_/Z,pin,pin,0,5.855746443295118e-11
_16500_/S,_16500_/Z,pin,pin,0,5.960595211851327e-11
_16501_/A,_16501_/Z,pin,pin,0,5.7402031045095114e-11
_16501_/B,_16501_/Z,pin,pin,0,5.75753299203452e-11
_16501_/S,_16501_/Z,pin,pin,0,5.856416046556845e-11
_16502_/A,_16502_/Z,pin,pin,0,5.787334847462411e-11
_16502_/B,_16502_/Z,pin,pin,0,5.8044399148249326e-11
_16502_/S,_16502_/Z,pin,pin,0,6.03799371612368e-11
_16503_/A,_16503_/Z,pin,pin,0,5.831555377477926e-11
_16503_/B,_16503_/Z,pin,pin,0,5.85731255164923e-11
_16503_/S,_16503_/Z,pin,pin,0,5.965795218942915e-11
_16504_/A,_16504_/Z,pin,pin,0,5.7376263462582955e-11
_16504_/B,_16504_/Z,pin,pin,0,5.7478376225272854e-11
