src,tar,src_type,tar_type
_10282_,net14905,cell,net
net14280,_10283_,net,cell
_10283_,net14904,cell,net
net79643,_10284_,net,cell
net19830,_10284_,net,cell
net28264,_10284_,net,cell
_10284_,net14413,cell,net
net2705,_10285_,net,cell
net611,_10285_,net,cell
net1716,_10285_,net,cell
net3297,_10285_,net,cell
_10285_,net19384,cell,net
net28041,_10286_,net,cell
net1698,_10286_,net,cell
net1558,_10286_,net,cell
_10286_,net15113,cell,net
net28170,_10287_,net,cell
net28169,_10287_,net,cell
_10287_,net14412,cell,net
net22469,_10288_,net,cell
net4680,_10288_,net,cell
net15108,_10288_,net,cell
net15109,_10288_,net,cell
_10288_,net15110,cell,net
net27617,_10289_,net,cell
net27609,_10289_,net,cell
net27645,_10289_,net,cell
_10289_,net15107,cell,net
net1366,_1028_,net,cell
_1028_,net1174,cell,net
net27617,_10290_,net,cell
net27609,_10290_,net,cell
net27645,_10290_,net,cell
_10290_,net4680,cell,net
net20011,_10291_,net,cell
_10291_,net14231,cell,net
net28170,_10292_,net,cell
net22700,_10292_,net,cell
_10292_,net19385,cell,net
net27780,_10293_,net,cell
_10293_,net14229,cell,net
net29729,_10294_,net,cell
_10294_,net14627,cell,net
net1530,_10295_,net,cell
net14221,_10295_,net,cell
_10295_,net14222,cell,net
net22789,_10296_,net,cell
_10296_,net30194,cell,net
net3662,_10297_,net,cell
net13494,_10297_,net,cell
net30139,_10297_,net,cell
net1521,_10297_,net,cell
_10297_,net14221,cell,net
net10816,_10298_,net,cell
net19465,_10298_,net,cell
_10298_,net14497,cell,net
net13813,_10299_,net,cell
net1849,_10299_,net,cell
net1432,_10299_,net,cell
_10299_,net14829,cell,net
net3851,_1029_,net,cell
_1029_,net1175,cell,net
net28853,_102_,net,cell
_102_,net310,cell,net
net13813,_10300_,net,cell
net1849,_10300_,net,cell
net1432,_10300_,net,cell
_10300_,net4829,cell,net
net14398,_10301_,net,cell
net14402,_10301_,net,cell
net1646,_10301_,net,cell
net14401,_10301_,net,cell
_10301_,net14403,cell,net
net14405,_10302_,net,cell
net14407,_10302_,net,cell
net14408,_10302_,net,cell
_10302_,net14409,cell,net
net30262,_10303_,net,cell
net14348,_10303_,net,cell
net29701,_10303_,net,cell
net1776,_10303_,net,cell
_10303_,net14349,cell,net
net3871,_10304_,net,cell
net14189,_10304_,net,cell
net30262,_10304_,net,cell
_10304_,net14350,cell,net
net3955,_10305_,net,cell
net30650,_10305_,net,cell
net20062,_10305_,net,cell
_10305_,net14352,cell,net
net78564,_10306_,net,cell
net13131,_10306_,net,cell
_10306_,net15552,cell,net
net27952,_10307_,net,cell
net14406,_10307_,net,cell
_10307_,net14408,cell,net
net19296,_10308_,net,cell
net1139,_10308_,net,cell
_10308_,net14784,cell,net
net321,_10309_,net,cell
net1144,_10309_,net,cell
net392,_10309_,net,cell
net1,_10309_,net,cell
_10309_,net14345,cell,net
net3851,_1030_,net,cell
_1030_,net1176,cell,net
net26866,_10310_,net,cell
net4553,_10310_,net,cell
_10310_,net15170,cell,net
net20768,_10311_,net,cell
net18475,_10311_,net,cell
_10311_,net20346,cell,net
net14140,_10312_,net,cell
_10312_,net14137,cell,net
net13915,_10313_,net,cell
_10313_,net30593,cell,net
net13986,_10314_,net,cell
_10314_,net14136,cell,net
net29786,_10315_,net,cell
net29804,_10315_,net,cell
net19402,_10315_,net,cell
_10315_,net19403,cell,net
net14323,_10316_,net,cell
net14252,_10316_,net,cell
_10316_,net30450,cell,net
net14141,_10317_,net,cell
_10317_,net14142,cell,net
net10341,_10318_,net,cell
net23194,_10318_,net,cell
net24575,_10318_,net,cell
_10318_,net10390,cell,net
net23052,_10319_,net,cell
net10338,_10319_,net,cell
net24673,_10319_,net,cell
_10319_,net10389,cell,net
net3851,_1031_,net,cell
_1031_,net1177,cell,net
net18438,_10320_,net,cell
net23052,_10320_,net,cell
net24616,_10320_,net,cell
_10320_,net10388,cell,net
net23053,_10321_,net,cell
net10310,_10321_,net,cell
net24664,_10321_,net,cell
_10321_,net10387,cell,net
net23053,_10322_,net,cell
net10309,_10322_,net,cell
net24672,_10322_,net,cell
_10322_,net10386,cell,net
net23053,_10323_,net,cell
net10304,_10323_,net,cell
net24662,_10323_,net,cell
_10323_,net10385,cell,net
net23053,_10324_,net,cell
net10306,_10324_,net,cell
net24600,_10324_,net,cell
_10324_,net10384,cell,net
net10307,_10325_,net,cell
net23052,_10325_,net,cell
net24463,_10325_,net,cell
_10325_,net10382,cell,net
net23053,_10326_,net,cell
net10303,_10326_,net,cell
net24661,_10326_,net,cell
_10326_,net10381,cell,net
net23053,_10327_,net,cell
net10302,_10327_,net,cell
net24515,_10327_,net,cell
_10327_,net10380,cell,net
net10299,_10328_,net,cell
net23052,_10328_,net,cell
net24466,_10328_,net,cell
_10328_,net10379,cell,net
net23053,_10329_,net,cell
net10312,_10329_,net,cell
net24654,_10329_,net,cell
_10329_,net10378,cell,net
net3304,_1032_,net,cell
_1032_,net1178,cell,net
net23053,_10330_,net,cell
net10316,_10330_,net,cell
net24556,_10330_,net,cell
_10330_,net10377,cell,net
net10288,_10331_,net,cell
net23052,_10331_,net,cell
net24469,_10331_,net,cell
_10331_,net10376,cell,net
net23053,_10332_,net,cell
net10287,_10332_,net,cell
net24657,_10332_,net,cell
_10332_,net10375,cell,net
net23053,_10333_,net,cell
net10284,_10333_,net,cell
net24599,_10333_,net,cell
_10333_,net10374,cell,net
net23053,_10334_,net,cell
net10279,_10334_,net,cell
net24544,_10334_,net,cell
_10334_,net10373,cell,net
net23053,_10335_,net,cell
net10277,_10335_,net,cell
net24531,_10335_,net,cell
_10335_,net10371,cell,net
net23053,_10336_,net,cell
net10276,_10336_,net,cell
net24555,_10336_,net,cell
_10336_,net10370,cell,net
net10310,_10337_,net,cell
net211,_10337_,net,cell
net20326,_10337_,net,cell
_10337_,net10369,cell,net
net10309,_10338_,net,cell
net211,_10338_,net,cell
net20327,_10338_,net,cell
_10338_,net10368,cell,net
net23053,_10339_,net,cell
net10269,_10339_,net,cell
net24656,_10339_,net,cell
_10339_,net10367,cell,net
