pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_22025_/B1,80475,259585,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22025_,_01596_,2.005301064089693e-10,-4.996548064184481e-09,5.216860277101887e-09,5.142887005149532e-09,8.745999733358704e-15
_22025_/C1,82077,259585,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22025_,_01162_,1.2231972101872657e-09,-3.864029096689592e-09,3.9442156207769585e-09,3.4369698198588594e-09,8.622000039111306e-15
_22025_/Y,80830,260187,0,-1,0,0,1,1.4283199460413815e-13,1.4964439687403797e-09,0,_22025_,_01597_,3.729548891939771e-10,-5.055206031556736e-09,5.365230038023583e-09,5.399353852908462e-09,-1
_22026_/A1,54010,319550,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22026_,_01310_,1.7080166447858147e-10,-3.984963470315961e-09,3.7819902765079405e-09,4.301786482585612e-09,2.4369999748530052e-15
_22026_/A2,53431,319888,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22026_,_01591_,1.2159946660705856e-10,-4.661277586137658e-09,5.0307011889572095e-09,4.910725159845697e-09,2.544000141365484e-15
_22026_/B1,52730,319545,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22026_,_01592_,9.146321894304421e-11,-4.770608796889064e-09,5.13531261958633e-09,5.143284020903138e-09,2.4090000302320934e-15
_22026_/C1,52250,319175,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22026_,_01597_,3.7295544430548944e-10,-5.055206031556736e-09,5.366124433692221e-09,5.400240699060532e-09,2.472999933902497e-15
_22026_/D1,51710,319585,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22026_,_01208_,8.870143508588058e-10,-3.4480074351250778e-09,3.7105798433856307e-09,3.369674983488835e-09,2.352999929232033e-15
_22026_/Y,51961,319900,0,-1,0,0,1,7.142099818458966e-14,1.4984840035481284e-09,0,_22026_,_01598_,1.774437818902186e-10,-5.055206031556736e-09,5.597839081161737e-09,5.543457692880338e-09,-1
_22027_/A1,44080,311705,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22027_,_01202_,1.400118576633247e-09,-4.172563183857392e-09,4.098863470858305e-09,3.4659748404664015e-09,1.8449999659292653e-15
