src,tar,src_type,tar_type,is_net,arc_delay
_14078_/B,_14078_/Y,pin,pin,0,1.202102584141329e-10
_14079_/A1,_14079_/Y,pin,pin,0,1.7575021993287976e-10
_14079_/A2,_14079_/Y,pin,pin,0,1.5998792568527875e-10
_14079_/B1,_14079_/Y,pin,pin,0,1.9764689884738118e-10
_14080_/A1,_14080_/Y,pin,pin,0,2.3187789188749974e-10
_14080_/A2,_14080_/Y,pin,pin,0,2.140240207282318e-10
_14080_/B1,_14080_/Y,pin,pin,0,1.1633762703189277e-10
_14081_/A1,_14081_/Y,pin,pin,0,1.974622548805982e-10
_14081_/A2,_14081_/Y,pin,pin,0,2.495143813785461e-10
_14081_/B1,_14081_/Y,pin,pin,0,1.944206184933961e-10
_14082_/A1,_14082_/Y,pin,pin,0,2.2474934413541092e-10
_14082_/A2,_14082_/Y,pin,pin,0,2.5228422129153216e-10
_14082_/B1,_14082_/Y,pin,pin,0,1.4798280656425078e-10
_14083_/A,_14083_/Y,pin,pin,0,1.410434824489215e-10
_14083_/B,_14083_/Y,pin,pin,0,1.3685043376288064e-10
_14084_/A1,_14084_/Y,pin,pin,0,4.107135742614787e-10
_14084_/A2,_14084_/Y,pin,pin,0,3.761701228288672e-10
_14084_/B1,_14084_/Y,pin,pin,0,3.2027569485393315e-10
_14084_/B2,_14084_/Y,pin,pin,0,3.6481095921914175e-10
_14084_/C1,_14084_/Y,pin,pin,0,4.621066862497969e-10
_14085_/A,_14085_/Y,pin,pin,0,1.2278733585446844e-10
_14085_/B,_14085_/Y,pin,pin,0,1.3709532120653734e-10
_14086_/A1,_14086_/Y,pin,pin,0,3.2692293316927135e-10
_14086_/A2,_14086_/Y,pin,pin,0,3.788649394209642e-10
_14086_/A3,_14086_/Y,pin,pin,0,2.980193591906044e-10
_14086_/B1,_14086_/Y,pin,pin,0,2.842837631966688e-10
_14086_/C1,_14086_/Y,pin,pin,0,1.9939928874723734e-10
_14087_/A,_14087_/Y,pin,pin,0,8.968518289131922e-11
_14087_/B,_14087_/Y,pin,pin,0,1.6835517702151748e-10
_14088_/A1,_14088_/Y,pin,pin,0,3.53304219213868e-10
_14088_/A2,_14088_/Y,pin,pin,0,3.3993483028460503e-10
_14088_/B1,_14088_/Y,pin,pin,0,1.7614229519402613e-10
_14089_/A,_14089_/Y,pin,pin,0,1.0126805644050663e-10
_14089_/B,_14089_/Y,pin,pin,0,1.5805069752961032e-10
_14090_/A1,_14090_/Y,pin,pin,0,2.4844665214018846e-10
_14090_/A2,_14090_/Y,pin,pin,0,2.28253707601489e-10
_14090_/B1,_14090_/Y,pin,pin,0,1.2008832817045345e-10
_14091_/A1,_14091_/Y,pin,pin,0,2.9319141559014383e-10
_14091_/A2,_14091_/Y,pin,pin,0,2.716464830854193e-10
_14091_/B1,_14091_/Y,pin,pin,0,1.523132175940134e-10
_14091_/C1,_14091_/Y,pin,pin,0,2.1635325475610756e-10
_14092_/A1,_14092_/Y,pin,pin,0,2.84944040584989e-10
_14092_/A2,_14092_/Y,pin,pin,0,3.205638532399746e-10
_14092_/B1,_14092_/Y,pin,pin,0,2.4214352745133283e-10
_14092_/B2,_14092_/Y,pin,pin,0,2.0060783589848086e-10
_14092_/C1,_14092_/Y,pin,pin,0,1.5617694637537483e-10
_14093_/A,_14093_/Y,pin,pin,0,1.374984015534153e-10
_14093_/B,_14093_/Y,pin,pin,0,1.3591598679862926e-10
_14094_/A1,_14094_/Y,pin,pin,0,1.7786766504102047e-10
_14094_/A2,_14094_/Y,pin,pin,0,1.7248841244210666e-10
_14094_/B1,_14094_/Y,pin,pin,0,2.9816332736132267e-10
_14095_/A,_14095_/Y,pin,pin,0,1.4135954906624448e-10
_14095_/B,_14095_/Y,pin,pin,0,1.383103492846871e-10
_14096_/A,_14096_/Y,pin,pin,0,1.3198324377849957e-10
_14096_/B,_14096_/Y,pin,pin,0,1.4623736943608634e-10
_14097_/A1,_14097_/Y,pin,pin,0,2.8959359910096794e-10
_14097_/A2,_14097_/Y,pin,pin,0,2.8775093419142195e-10
_14097_/B1,_14097_/Y,pin,pin,0,2.368593932100538e-10
_14097_/B2,_14097_/Y,pin,pin,0,3.03862796036114e-10
_14097_/C1,_14097_/Y,pin,pin,0,1.943561561690288e-10
_14098_/A,_14098_/Y,pin,pin,0,1.3429898859662615e-10
_14098_/B,_14098_/Y,pin,pin,0,6.524562140564072e-11
_14099_/A1,_14099_/Y,pin,pin,0,2.738566595716918e-10
_14099_/A2,_14099_/Y,pin,pin,0,2.1761679958043345e-10
_14099_/B1,_14099_/Y,pin,pin,0,1.776501445949208e-10
_14100_/A0,_14100_/X,pin,pin,0,3.07982972458376e-10
_14100_/A1,_14100_/X,pin,pin,0,3.028127193438479e-10
_14100_/S,_14100_/X,pin,pin,0,4.689708066329956e-10
_14101_/A,_14101_/Y,pin,pin,0,9.3234482634319e-11
_14101_/B,_14101_/Y,pin,pin,0,1.5681365927999735e-10
_14102_/A1,_14102_/Y,pin,pin,0,3.2198463340016303e-10
_14102_/A2,_14102_/Y,pin,pin,0,3.1394603583478897e-10
_14102_/B1,_14102_/Y,pin,pin,0,1.5419862609000745e-10
_14103_/A1,_14103_/Y,pin,pin,0,1.3457907011016346e-10
_14103_/A2,_14103_/Y,pin,pin,0,1.8490307895913105e-10
_14103_/B1,_14103_/Y,pin,pin,0,1.124773954530589e-10
_14104_/A,_14104_/Y,pin,pin,0,1.278077643718234e-10
_14104_/B,_14104_/Y,pin,pin,0,7.539852076021702e-11
_14105_/A1,_14105_/Y,pin,pin,0,2.44358783207943e-10
_14105_/A2,_14105_/Y,pin,pin,0,2.123154430044849e-10
_14105_/B1,_14105_/Y,pin,pin,0,1.1847935132980325e-10
_14105_/C1,_14105_/Y,pin,pin,0,1.7747732450335008e-10
_14106_/A1,_14106_/Y,pin,pin,0,3.853631025396709e-10
_14106_/A2,_14106_/Y,pin,pin,0,4.0316355809366655e-10
_14106_/B1,_14106_/Y,pin,pin,0,3.3696626045021105e-10
_14106_/B2,_14106_/Y,pin,pin,0,3.8376984923260693e-10
_14106_/C1,_14106_/Y,pin,pin,0,3.442557905408705e-10
_14107_/A1,_14107_/Y,pin,pin,0,2.6489385684946853e-10
_14107_/A2,_14107_/Y,pin,pin,0,3.4039718266321017e-10
_14107_/B1,_14107_/Y,pin,pin,0,2.623515571453794e-10
_14107_/B2,_14107_/Y,pin,pin,0,3.306527829316508e-10
_14107_/C1,_14107_/Y,pin,pin,0,3.802648473882897e-10
_14108_/A1,_14108_/X,pin,pin,0,4.1180528431716823e-10
_14108_/A2,_14108_/X,pin,pin,0,4.174153522829016e-10
_14108_/B1,_14108_/X,pin,pin,0,4.119130592172837e-10
_14108_/B2,_14108_/X,pin,pin,0,3.536005654947161e-10
_14108_/C1,_14108_/X,pin,pin,0,2.824831479841805e-10
_14109_/A0,_14109_/X,pin,pin,0,4.737820691325112e-10
_14109_/A1,_14109_/X,pin,pin,0,3.7732933444445393e-10
_14109_/S,_14109_/X,pin,pin,0,4.601972414253197e-10
_14110_/A1,_14110_/Y,pin,pin,0,1.647526143289113e-10
_14110_/A2,_14110_/Y,pin,pin,0,2.1419271911682358e-10
_14110_/B1,_14110_/Y,pin,pin,0,1.417213429943942e-10
_14111_/A,_14111_/Y,pin,pin,0,1.2564142781723575e-10
_14111_/B,_14111_/Y,pin,pin,0,8.506337301206202e-11
_14112_/A1,_14112_/Y,pin,pin,0,2.4755636429674155e-10
_14112_/A2,_14112_/Y,pin,pin,0,1.7335480273494852e-10
_14112_/B1,_14112_/Y,pin,pin,0,1.1934760124621135e-10
_14112_/C1,_14112_/Y,pin,pin,0,1.8000229085046726e-10
_14113_/A1,_14113_/Y,pin,pin,0,3.710982632298965e-10
_14113_/A2,_14113_/Y,pin,pin,0,4.255028551725104e-10
_14113_/B1,_14113_/Y,pin,pin,0,3.150349148217657e-10
_14113_/B2,_14113_/Y,pin,pin,0,3.6986272378136675e-10
_14113_/C1,_14113_/Y,pin,pin,0,3.3044725289421706e-10
_14114_/A1,_14114_/Y,pin,pin,0,2.867638071446521e-10
_14114_/A2,_14114_/Y,pin,pin,0,3.6169831019172705e-10
_14114_/B1,_14114_/Y,pin,pin,0,2.850431279899368e-10
_14114_/B2,_14114_/Y,pin,pin,0,3.503064227583508e-10
_14114_/C1,_14114_/Y,pin,pin,0,4.032298661638123e-10
_14115_/A,_14115_/Y,pin,pin,0,2.1561627483457357e-10
_14115_/B,_14115_/Y,pin,pin,0,2.2774089558641464e-10
_14115_/C,_14115_/Y,pin,pin,0,2.6180507761708327e-10
_14116_/A1,_14116_/X,pin,pin,0,2.899020190572088e-10
_14116_/A2,_14116_/X,pin,pin,0,4.0509304244373823e-10
_14116_/B1,_14116_/X,pin,pin,0,2.9276114865695035e-10
_14116_/C1,_14116_/X,pin,pin,0,2.3504506674321135e-10
_14117_/A0,_14117_/Y,pin,pin,0,3.7964834054271535e-10
_14117_/A1,_14117_/Y,pin,pin,0,2.268810972427815e-10
_14117_/S,_14117_/Y,pin,pin,0,3.3399405463541143e-10
_14118_/A1,_14118_/Y,pin,pin,0,2.9432023485043146e-10
_14118_/A2,_14118_/Y,pin,pin,0,3.0503433112727407e-10
_14118_/B1,_14118_/Y,pin,pin,0,2.7125271473416035e-10
_14118_/C1,_14118_/Y,pin,pin,0,2.956687117361412e-10
_14119_/A1,_14119_/Y,pin,pin,0,1.9919220439756913e-10
_14119_/A2,_14119_/Y,pin,pin,0,2.112632013773208e-10
_14119_/B1,_14119_/Y,pin,pin,0,1.3785697583479362e-10
_14120_/A,_14120_/Y,pin,pin,0,1.3821381539269595e-10
_14120_/B,_14120_/Y,pin,pin,0,9.13825681791991e-11
_14121_/A1,_14121_/Y,pin,pin,0,3.716155994037962e-10
_14121_/A2,_14121_/Y,pin,pin,0,4.669065134521588e-10
_14121_/B1,_14121_/Y,pin,pin,0,2.670566545681652e-10
_14121_/B2,_14121_/Y,pin,pin,0,3.469757814400509e-10
_14121_/C1,_14121_/Y,pin,pin,0,3.0175772991469785e-10
_14122_/A1,_14122_/X,pin,pin,0,3.5794300856650807e-10
_14122_/A2,_14122_/X,pin,pin,0,4.4347092664764887e-10
_14122_/B1,_14122_/X,pin,pin,0,3.420765615214094e-10
_14122_/B2,_14122_/X,pin,pin,0,4.1706613163050577e-10
_14122_/C1,_14122_/X,pin,pin,0,4.783464180313501e-10
_14123_/A1,_14123_/Y,pin,pin,0,2.8661895079551414e-10
_14123_/A2,_14123_/Y,pin,pin,0,1.8631665654744722e-10
_14123_/B1,_14123_/Y,pin,pin,0,2.4930674191736557e-10
