pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
if_stage_i.instr_rdata_alu_id_o\[4\]$_DFFE_PN_/CLK,432205,425740,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[4\]$_DFFE_PN_,clknet_leaf_18_clk,6.708255478882208e-11,-1.2061574850008583e-08,2.9720921279619006e-09,2.605851090464739e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_alu_id_o\[5\]$_DFFE_PN_/D,405920,422965,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_alu_id_o\[5\]$_DFFE_PN_,_01799_,1.0967680236229072e-10,-1.1434019064893164e-08,1.3356388883778436e-08,1.3405164089874688e-08,1.5970000480388757e-15
if_stage_i.instr_rdata_alu_id_o\[5\]$_DFFE_PN_/Q,412124,422830,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[5\]$_DFFE_PN_,id_stage_i.controller_i.instr_i\[5\],2.4396670794679665e-10,-1.2190387366217692e-08,2.5795763303193553e-09,2.5079682774986622e-09,-1
if_stage_i.instr_rdata_alu_id_o\[5\]$_DFFE_PN_/CLK,404605,422900,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[5\]$_DFFE_PN_,clknet_leaf_19_clk,6.260771762134354e-11,-1.2190387366217692e-08,2.969120505014189e-09,2.6040811729188817e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_/D,416500,433845,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_,_01800_,1.186646753081888e-10,-1.1197657023842567e-08,1.3213125704680806e-08,1.3177438695777255e-08,1.5970000480388757e-15
if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_/Q,422704,433710,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_,id_stage_i.controller_i.instr_i\[6\],3.090933897720305e-10,-1.202553612245083e-08,2.622313699518486e-09,2.524173314810696e-09,-1
if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_/CLK,415185,433780,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_,clknet_leaf_19_clk,6.253443596282438e-11,-1.2025535234272411e-08,2.9685647273680615e-09,2.603555593339024e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_alu_id_o\[7\]$_DFFE_PN_/D,454220,420235,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_alu_id_o\[7\]$_DFFE_PN_,_01801_,1.096652213483651e-10,-1.0870243372096411e-08,1.28849704239542e-08,1.2851002928471189e-08,1.5970000480388757e-15
if_stage_i.instr_rdata_alu_id_o\[7\]$_DFFE_PN_/Q,460424,420369,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[7\]$_DFFE_PN_,gen_regfile_ff.register_file_i.waddr_a_i\[0\],4.4780018582102343e-10,-1.0451646659248581e-08,2.6891460169764514e-09,2.5428108507696834e-09,-1
if_stage_i.instr_rdata_alu_id_o\[7\]$_DFFE_PN_/CLK,452905,420300,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[7\]$_DFFE_PN_,clknet_leaf_27_clk,6.091117887851993e-11,-1.0451645771070162e-08,2.9677917900983175e-09,2.6035045230798914e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_alu_id_o\[8\]$_DFFE_PN_/D,460200,433845,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_alu_id_o\[8\]$_DFFE_PN_,_01802_,1.6265766511480706e-10,-1.0882777345955219e-08,1.2895094769760362e-08,1.2845664976168791e-08,1.5970000480388757e-15
if_stage_i.instr_rdata_alu_id_o\[8\]$_DFFE_PN_/Q,466404,433710,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[8\]$_DFFE_PN_,gen_regfile_ff.register_file_i.waddr_a_i\[1\],4.131593678291523e-10,-1.0092353619484129e-08,2.6839621636298716e-09,2.5500219713592287e-09,-1
if_stage_i.instr_rdata_alu_id_o\[8\]$_DFFE_PN_/CLK,458885,433780,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[8\]$_DFFE_PN_,clknet_leaf_27_clk,6.088812787297115e-11,-1.0092353619484129e-08,2.9674245283217715e-09,2.6031552469163444e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_alu_id_o\[9\]$_DFFE_PN_/D,440420,428405,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_alu_id_o\[9\]$_DFFE_PN_,_01803_,1.0732938843238671e-10,-1.1173988845314398e-08,1.318637021796576e-08,1.3160645018217565e-08,1.5970000480388757e-15
if_stage_i.instr_rdata_alu_id_o\[9\]$_DFFE_PN_/Q,446624,428270,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[9\]$_DFFE_PN_,gen_regfile_ff.register_file_i.waddr_a_i\[2\],3.4984515284719464e-10,-1.0156421481610778e-08,2.6368454086878046e-09,2.529063625189565e-09,-1
if_stage_i.instr_rdata_alu_id_o\[9\]$_DFFE_PN_/CLK,439105,428340,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[9\]$_DFFE_PN_,clknet_leaf_18_clk,6.708989613857241e-11,-1.0156421481610778e-08,2.9721665129045505e-09,2.605922588827525e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_c_id_o\[0\]$_DFFE_PN_/D,392510,436730,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[0\]$_DFFE_PN_,_01804_,1.4170861706297444e-10,-1.1194118521018481e-08,1.3210837757071658e-08,1.319794940002339e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[0\]$_DFFE_PN_/Q,398113,436733,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[0\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[0\],6.281171416322451e-11,-1.3865437686888527e-09,2.4384267938160065e-09,2.422353873043903e-09,-1
if_stage_i.instr_rdata_c_id_o\[0\]$_DFFE_PN_/CLK,391265,436620,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[0\]$_DFFE_PN_,clknet_leaf_20_clk,5.8261631630252e-11,-1.3865436576665502e-09,3.000758530546932e-09,2.625375472575797e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[10\]$_DFFE_PN_/D,441270,417350,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[10\]$_DFFE_PN_,_01805_,1.337251143151974e-10,-1.1184626558247146e-08,1.307058994370891e-08,1.3167066548191997e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[10\]$_DFFE_PN_/Q,446873,417346,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[10\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[10\],5.895952476242527e-11,-1.2758807343971057e-09,2.409713317774731e-09,2.3947137606228353e-09,-1
if_stage_i.instr_rdata_c_id_o\[10\]$_DFFE_PN_/CLK,440025,417460,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[10\]$_DFFE_PN_,clknet_leaf_18_clk,6.704325289375035e-11,-1.2758808454194082e-09,2.971640489235483e-09,2.605424986867888e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[11\]$_DFFE_PN_/D,433910,417350,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[11\]$_DFFE_PN_,_01806_,1.2863492215853256e-10,-1.1201579219743962e-08,1.32017099474524e-08,1.3185032621265691e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[11\]$_DFFE_PN_/Q,439513,417346,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[11\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[11\],6.80399764307893e-11,-1.3029397560870848e-09,2.4168442802618983e-09,2.399213272497036e-09,-1
if_stage_i.instr_rdata_c_id_o\[11\]$_DFFE_PN_/CLK,432665,417460,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[11\]$_DFFE_PN_,clknet_leaf_18_clk,6.706592226013441e-11,-1.3029397560870848e-09,2.971913604099541e-09,2.605682780654206e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[12\]$_DFFE_PN_/D,402170,425850,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[12\]$_DFFE_PN_,_01807_,1.2996305420731602e-10,-1.1186410020513904e-08,1.3206730820058965e-08,1.3192641645787262e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[12\]$_DFFE_PN_/Q,407773,425853,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[12\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[12\],6.940546748435139e-11,-1.322239762124866e-09,2.4429458456154407e-09,2.4247583940706363e-09,-1
if_stage_i.instr_rdata_c_id_o\[12\]$_DFFE_PN_/CLK,400925,425740,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[12\]$_DFFE_PN_,clknet_leaf_20_clk,5.823118376380165e-11,-1.322239762124866e-09,3.0003333151285005e-09,2.6249691309487844e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[13\]$_DFFE_PN_/D,406770,433670,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[13\]$_DFFE_PN_,_01808_,1.2408264693508642e-10,-1.1181640502400114e-08,1.3222970274284762e-08,1.3187067438025224e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[13\]$_DFFE_PN_/Q,412373,433666,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[13\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[13\],7.423563846975512e-11,-1.3445979885062798e-09,2.446493230223723e-09,2.427105627589299e-09,-1
if_stage_i.instr_rdata_c_id_o\[13\]$_DFFE_PN_/CLK,405525,433780,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[13\]$_DFFE_PN_,clknet_leaf_20_clk,5.822840820624009e-11,-1.3445979885062798e-09,3.0002802464679235e-09,2.6249187268234664e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[14\]$_DFFE_PN_/D,421490,420410,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[14\]$_DFFE_PN_,_01809_,1.5445063283880955e-10,-1.1226540586051215e-08,1.3210764926441243e-08,1.3193053760574003e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[14\]$_DFFE_PN_/Q,427093,420413,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[14\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[14\],6.658840145945533e-11,-1.115453618361073e-09,2.411247645994763e-09,2.3938597770722936e-09,-1
if_stage_i.instr_rdata_c_id_o\[14\]$_DFFE_PN_/CLK,420245,420300,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[14\]$_DFFE_PN_,clknet_leaf_19_clk,6.260690577075678e-11,-1.1154535073387706e-09,2.969114731854461e-09,2.604074511580734e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[15\]$_DFFE_PN_/D,444950,414970,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[15\]$_DFFE_PN_,_01810_,1.5355684779283507e-10,-1.0894170898723132e-08,1.288852669034668e-08,1.2873341503905067e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[15\]$_DFFE_PN_/Q,450553,414973,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[15\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[15\],6.782133882277108e-11,-1.197059562585423e-09,2.4158164357857004e-09,2.3982493768670565e-09,-1
if_stage_i.instr_rdata_c_id_o\[15\]$_DFFE_PN_/CLK,443705,414860,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[15\]$_DFFE_PN_,clknet_leaf_18_clk,6.700891924671382e-11,-1.197059562585423e-09,2.9710860438569853e-09,2.6048998513772403e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[1\]$_DFFE_PN_/D,397570,431290,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[1\]$_DFFE_PN_,_01811_,1.4083137434006687e-10,-1.1194432048000635e-08,1.3212318350497299e-08,1.3197169579370893e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[1\]$_DFFE_PN_/Q,403173,431293,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[1\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[1\],6.158813042889122e-11,-1.445279007583622e-09,2.4371527018729466e-09,2.421436606780958e-09,-1
if_stage_i.instr_rdata_c_id_o\[1\]$_DFFE_PN_/CLK,396325,431180,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[1\]$_DFFE_PN_,clknet_leaf_20_clk,5.823666548998574e-11,-1.4452791186059244e-09,3.000423243193495e-09,2.6250555063001e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[2\]$_DFFE_PN_/D,393890,439110,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[2\]$_DFFE_PN_,_01812_,1.4330735209622247e-10,-1.1179468906163947e-08,1.3201308490806696e-08,1.3185530001180723e-08,1.6809999877807295e-15
if_stage_i.instr_rdata_c_id_o\[2\]$_DFFE_PN_/Q,399493,439106,0,-1,0,0,1,1.6205798909849772e-13,1.4979509854740058e-09,0,if_stage_i.instr_rdata_c_id_o\[2\]$_DFFE_PN_,id_stage_i.controller_i.instr_compressed_i\[2\],8.682964069972599e-11,-1.0910286007970171e-09,2.456611136736342e-09,2.4333792758568507e-09,-1
if_stage_i.instr_rdata_c_id_o\[2\]$_DFFE_PN_/CLK,392645,439220,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_c_id_o\[2\]$_DFFE_PN_,clknet_leaf_20_clk,5.827131138724795e-11,-1.0910286007970171e-09,3.000876658276752e-09,2.625488715324309e-09,1.8770000236435855e-15
if_stage_i.instr_rdata_c_id_o\[3\]$_DFFE_PN_/D,415050,422790,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_c_id_o\[3\]$_DFFE_PN_,_01813_,1.5271826858676008e-10,-1.1209253969468591e-08,1.3197275272602838e-08,1.3183450775500205e-08,1.6809999877807295e-15
