src,tar,src_type,tar_type
_000112_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[7\]$_DFFE_PP_/D,net,pin
_073137_/X,_000112_,pin,net
_000113_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[8\]$_DFFE_PP_/D,net,pin
_073139_/X,_000113_,pin,net
_000114_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[9\]$_DFFE_PP_/D,net,pin
_073142_/X,_000114_,pin,net
_000115_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[0\]$_DFFE_PP_/D,net,pin
_073145_/Y,_000115_,pin,net
_000116_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[10\]$_DFFE_PP_/D,net,pin
_073159_/Y,_000116_,pin,net
_000117_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[11\]$_DFFE_PP_/D,net,pin
_073177_/Y,_000117_,pin,net
_000118_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[12\]$_DFFE_PP_/D,net,pin
_073186_/Y,_000118_,pin,net
_000119_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[13\]$_DFFE_PP_/D,net,pin
_073193_/Y,_000119_,pin,net
_000120_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[14\]$_DFFE_PP_/D,net,pin
_073201_/Y,_000120_,pin,net
_000121_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[15\]$_DFFE_PP_/D,net,pin
_073212_/Y,_000121_,pin,net
_000122_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[16\]$_DFFE_PP_/D,net,pin
_073219_/X,_000122_,pin,net
_000123_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[17\]$_DFFE_PP_/D,net,pin
_073228_/Y,_000123_,pin,net
_000124_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[18\]$_DFFE_PP_/D,net,pin
_073239_/Y,_000124_,pin,net
_000125_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[19\]$_DFFE_PP_/D,net,pin
_073245_/Y,_000125_,pin,net
_000126_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[1\]$_DFFE_PP_/D,net,pin
_073248_/Y,_000126_,pin,net
_000127_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[20\]$_DFFE_PP_/D,net,pin
_073258_/Y,_000127_,pin,net
_000128_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[21\]$_DFFE_PP_/D,net,pin
_073268_/Y,_000128_,pin,net
_000129_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[2\]$_DFFE_PP_/D,net,pin
_073273_/Y,_000129_,pin,net
_000130_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[3\]$_DFFE_PP_/D,net,pin
_073278_/Y,_000130_,pin,net
_000131_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[4\]$_DFFE_PP_/D,net,pin
_073283_/Y,_000131_,pin,net
_000132_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[5\]$_DFFE_PP_/D,net,pin
_073290_/Y,_000132_,pin,net
_000133_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[6\]$_DFFE_PP_/D,net,pin
_073300_/Y,_000133_,pin,net
_000134_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[7\]$_DFFE_PP_/D,net,pin
_073304_/X,_000134_,pin,net
_000135_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[8\]$_DFFE_PP_/D,net,pin
_073309_/Y,_000135_,pin,net
_000136_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.result\[9\]$_DFFE_PP_/D,net,pin
_073315_/X,_000136_,pin,net
_000137_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[0\]$_DFFE_PP_/D,net,pin
_073319_/Y,_000137_,pin,net
_000138_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[10\]$_DFFE_PP_/D,net,pin
_073320_/X,_000138_,pin,net
_000139_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[17\]$_DFFE_PP_/D,net,pin
