src,tar,src_type,tar_type
_012022_,ANTENNA_1211,net,cell
_012022_,ANTENNA_1212,net,cell
_012022_,ANTENNA_1213,net,cell
_012022_,ANTENNA_1214,net,cell
_012022_,ANTENNA_1215,net,cell
_012022_,ANTENNA_1216,net,cell
_012022_,ANTENNA_1217,net,cell
_012022_,ANTENNA_1218,net,cell
_012038_,ANTENNA_1219,net,cell
_004497_,ANTENNA_122,net,cell
_012038_,ANTENNA_1220,net,cell
_012042_,ANTENNA_1221,net,cell
_012042_,ANTENNA_1222,net,cell
_012102_,ANTENNA_1223,net,cell
_012116_,ANTENNA_1224,net,cell
_012147_,ANTENNA_1225,net,cell
_012148_,ANTENNA_1226,net,cell
_012148_,ANTENNA_1227,net,cell
_012148_,ANTENNA_1228,net,cell
_012148_,ANTENNA_1229,net,cell
_004497_,ANTENNA_123,net,cell
_012354_,ANTENNA_1230,net,cell
_012354_,ANTENNA_1231,net,cell
_012513_,ANTENNA_1232,net,cell
_012513_,ANTENNA_1233,net,cell
_012513_,ANTENNA_1234,net,cell
_012513_,ANTENNA_1235,net,cell
_012622_,ANTENNA_1236,net,cell
_012622_,ANTENNA_1237,net,cell
_012641_,ANTENNA_1238,net,cell
_012641_,ANTENNA_1239,net,cell
_004498_,ANTENNA_124,net,cell
_012641_,ANTENNA_1240,net,cell
_012641_,ANTENNA_1241,net,cell
_012646_,ANTENNA_1242,net,cell
_012665_,ANTENNA_1243,net,cell
_012665_,ANTENNA_1244,net,cell
_012665_,ANTENNA_1245,net,cell
_012669_,ANTENNA_1246,net,cell
_012669_,ANTENNA_1247,net,cell
_012673_,ANTENNA_1248,net,cell
_012673_,ANTENNA_1249,net,cell
_004498_,ANTENNA_125,net,cell
_012673_,ANTENNA_1250,net,cell
_012709_,ANTENNA_1251,net,cell
_012709_,ANTENNA_1252,net,cell
_012709_,ANTENNA_1253,net,cell
_012709_,ANTENNA_1254,net,cell
_012709_,ANTENNA_1255,net,cell
_012709_,ANTENNA_1256,net,cell
_012709_,ANTENNA_1257,net,cell
_012709_,ANTENNA_1258,net,cell
_012710_,ANTENNA_1259,net,cell
_004498_,ANTENNA_126,net,cell
_012715_,ANTENNA_1260,net,cell
_012715_,ANTENNA_1261,net,cell
_012715_,ANTENNA_1262,net,cell
_012715_,ANTENNA_1263,net,cell
_012715_,ANTENNA_1264,net,cell
