src,tar,src_type,tar_type
ANTENNA_1165/DIODE,ANTENNA_1165,pin,cell
ANTENNA_1166/DIODE,ANTENNA_1166,pin,cell
ANTENNA_1167/DIODE,ANTENNA_1167,pin,cell
ANTENNA_1168/DIODE,ANTENNA_1168,pin,cell
ANTENNA_1169/DIODE,ANTENNA_1169,pin,cell
ANTENNA_117/DIODE,ANTENNA_117,pin,cell
ANTENNA_1170/DIODE,ANTENNA_1170,pin,cell
ANTENNA_1171/DIODE,ANTENNA_1171,pin,cell
ANTENNA_1172/DIODE,ANTENNA_1172,pin,cell
ANTENNA_1173/DIODE,ANTENNA_1173,pin,cell
ANTENNA_1174/DIODE,ANTENNA_1174,pin,cell
ANTENNA_1175/DIODE,ANTENNA_1175,pin,cell
ANTENNA_1176/DIODE,ANTENNA_1176,pin,cell
ANTENNA_1177/DIODE,ANTENNA_1177,pin,cell
ANTENNA_1178/DIODE,ANTENNA_1178,pin,cell
ANTENNA_1179/DIODE,ANTENNA_1179,pin,cell
ANTENNA_118/DIODE,ANTENNA_118,pin,cell
ANTENNA_1180/DIODE,ANTENNA_1180,pin,cell
ANTENNA_1181/DIODE,ANTENNA_1181,pin,cell
ANTENNA_1182/DIODE,ANTENNA_1182,pin,cell
ANTENNA_1183/DIODE,ANTENNA_1183,pin,cell
ANTENNA_1184/DIODE,ANTENNA_1184,pin,cell
ANTENNA_1185/DIODE,ANTENNA_1185,pin,cell
ANTENNA_1186/DIODE,ANTENNA_1186,pin,cell
ANTENNA_1187/DIODE,ANTENNA_1187,pin,cell
ANTENNA_1188/DIODE,ANTENNA_1188,pin,cell
ANTENNA_1189/DIODE,ANTENNA_1189,pin,cell
ANTENNA_119/DIODE,ANTENNA_119,pin,cell
ANTENNA_1190/DIODE,ANTENNA_1190,pin,cell
ANTENNA_1191/DIODE,ANTENNA_1191,pin,cell
ANTENNA_1192/DIODE,ANTENNA_1192,pin,cell
ANTENNA_1193/DIODE,ANTENNA_1193,pin,cell
ANTENNA_1194/DIODE,ANTENNA_1194,pin,cell
ANTENNA_1195/DIODE,ANTENNA_1195,pin,cell
ANTENNA_1196/DIODE,ANTENNA_1196,pin,cell
ANTENNA_1197/DIODE,ANTENNA_1197,pin,cell
ANTENNA_1198/DIODE,ANTENNA_1198,pin,cell
